00:03:25.257,,,,,,,,,,,,,,
00:03:25.119,,,,,,,,,,,,,,
00:03:24.981,,,,r3,,,,,,,,,,
00:03:24.844,,,,,,,,,,,,,,
00:03:24.706,,,,,,,,,,,,,,
00:03:24.568,,,,,,,,,,,,,,
00:03:24.431,,,,,,,,,,,,,,
00:03:24.293,,,,,,,,,,,,,,
00:03:24.156,,,,x3,,,,,,,,,,
00:03:24.018,,,,,,,,,,,,,,
00:03:23.880,,,,,,,,,,,,,,
00:03:23.743,,,,,,,,,,,,,,
00:03:23.605,,,,,,,,,,,,,,
00:03:23.468,,,,,,,,,,,,,,
00:03:23.330,,,,r3,,,,,,,,,,
00:03:23.192,,,,,,,,,,,,,,
00:03:23.055,,,,,,,,,,,,,,
00:03:22.917,,,,,,,,,,,,,,
00:03:22.780,,,,,,,,,,,,,,
00:03:22.642,,,,,,,,,,,,,,
00:03:22.504,,,,x3,,,,,,,,,,s
00:03:22.367,,,,,,,,,,,,,,
00:03:22.229,,,,,,,,,,,,,,
00:03:22.091,,,,,,,,,,,,,,
00:03:21.954,,,x2,,,,,,,,,,,
00:03:21.816,,,,,,,,,,,,,,
00:03:21.679,,,,,,,,,,,,,,
00:03:21.541,,,,,,,,,,,,,,
00:03:21.403,,x2,,,,,,,,,,,,
00:03:21.266,,,,,,,,,,,,,,
00:03:21.128,,,,,,,,,,,,,,
00:03:20.991,,,,,,,,,,,,,,
00:03:20.853,x2,,,,,,,,,,,,,
00:03:20.715,,,,,,,,,,,,,,
00:03:20.578,,,,,,,,,,,,,,
00:03:20.440,,,,,,,,,,,,,,
00:03:20.302,,x2,,,,,,,,,,,,
00:03:20.165,,,,,,,,,,,,,,
00:03:20.027,,,,,,,,,,,,,,
00:03:19.890,,,,,,,,,,,,,,
00:03:19.752,,,x2,,,,,,,,,,,
00:03:19.614,,,,,,,,,,,,,,
00:03:19.477,,,,,,,,,,,,,,
00:03:19.339,,,,,,,,,,,,,,
00:03:19.202,,x2,,,,,,,,,,,,
00:03:19.064,,,,,,,,,,,,,,
00:03:18.926,,,,,,,,,,,,,,
00:03:18.788,,,,,,,,,,,,,,
00:03:18.650,x2,,,,,,,,,,,,,
00:03:18.512,,,,,,,,,,,,,,
00:03:18.374,,,,,,,,,,,,,,
00:03:18.236,,,,,,,,,,,,,,
00:03:18.098,,x2,,,,,,,,,,,,
00:03:17.960,,,,,,,,,,,,,,
00:03:17.821,,,,,,,,,,,,,,
00:03:17.683,,,,,,,,,,,,,,
00:03:17.544,,,x2,,,,,,,,,,,
00:03:17.406,,,,,,,,,,,,,,
00:03:17.267,,,,,,,,,,,,,,
00:03:17.128,,,,,,,,,,,,,,
00:03:16.990,,@3,,,@3,,,,,,,,,e
00:03:16.853,,,,,,,,,,,,,,
00:03:16.716,,,,,,,,,,,,,,
00:03:16.579,,,,,,,,,,,,,,
00:03:16.442,,,,,,,,,,,,,,
00:03:16.306,,,,,,,,,,,,,,
00:03:16.170,,$^3,,,$^3,,,,,,,,,
00:03:16.034,,,,,,,,,,,,,,
00:03:15.899,,,,,,,,,,,,,,
00:03:15.762,,,,,,,,,,,,,,
00:03:15.625,,,,,,,,,,,,,,
00:03:15.488,,,,@3,,,,,,,,,,
00:03:15.351,,,,,,,,,,,,,,
00:03:15.212,,,,,,,,,,,,,,
00:03:15.074,,,,,,,,,,,,,,
00:03:14.936,,,,,,,,,,,,,,
00:03:14.798,,,,,,,,,,,,,,
00:03:14.661,,,,,,,,,,,,,,
00:03:14.524,,,,,,,,,,,,,,
00:03:14.387,,,,,,,,,,,,,,
00:03:14.250,,,,$^3,,,,,,,,,,
00:03:14.113,,,,,,,,,,,,,,
00:03:13.977,,,,,,,,,,,,,,
00:03:13.841,,,,,,,,,,,,,,
00:03:13.704,,,,,,,,,,,,,,
00:03:13.566,,,,,,,,,,,,,,
00:03:13.428,,,x3,,,,,,,,,,,
00:03:13.289,,,,,,,,,,,,,,
00:03:13.151,,,,,,,,,,,,,,
00:03:13.012,,x3,,,,,,,,,,,,
00:03:12.873,,,,,,,,,,,,,,
00:03:12.733,,,,,,,,,,,,,,
00:03:12.594,,,,,,,,,,,,,,
00:03:12.454,,,,,,,,,,,,,,
00:03:12.315,x3,,,,,,,,,,,,,s
00:03:12.175,,,,,,,,,,,,,,
00:03:12.035,,,,,,,,,,,,,,
00:03:11.897,,,,,,,,,,,,,,
00:03:11.760,,,,,,,,,,,,,,
00:03:11.622,,,,,,,,,,,,,,
00:03:11.484,,,,,,,,,,,,,,
00:03:11.348,,,,,,,,,,,,,,
00:03:11.211,,,,,,,,,,,,,,
00:03:11.074,,,,,,,,,,,,,,
00:03:10.937,,,@3,,,,,,,,,,,e
00:03:10.798,,,,,,,,,,,,,,
00:03:10.658,,,,,,,,,,,,,,
00:03:10.518,,,,,,,,,,,,,,
00:03:10.378,,,,,,,,,,,,,,
00:03:10.241,,,,,,,,,,,,,,
00:03:10.104,,,,,,,,,,,,,,
00:03:09.967,,,,,,,,,,,,,,
00:03:09.830,,,,,,,,,,,,,,
00:03:09.697,,,,,,,,,,,,,,
00:03:09.563,,,$^3,,,,,,,,,,,
00:03:09.430,,,,,,,,,,,,,,
00:03:09.297,,,,,,,s,s,s,,,,,e
00:03:09.161,,,,,,,,,,,,,,
00:03:09.026,,,,,,,,,,,,,,
00:03:08.891,,,,,,,,,,,,,,
00:03:08.755,,,,,,,,,,,,,,
00:03:08.617,,x3,,,,,,,,,,,,
00:03:08.479,,,,,,,,,,,,,,
00:03:08.341,,,,,,,,,,,,,,
00:03:08.202,,,,,,,,,,,,,,
00:03:08.061,,,,,,,,,,,,,,s
00:03:07.920,,,,,,,,,,,,,,
00:03:07.778,,,,,,,,,,,,,,
00:03:07.637,x3,,,,,,,,,,,,,s
00:03:07.497,,,,,,,,,,,,,,
00:03:07.357,,,,,,,,,,,,,,
00:03:07.216,,,,,,,e,e,e,,,,,
00:03:07.076,#,l2,#,#,r2,#,,,,,,,,
00:03:06.939,,,,,,,,,,,,,,
00:03:06.801,,,,,,,,,,,,,,
00:03:06.663,,,,,,,,,,,,,,
00:03:06.526,,,,,,,,,,,e,,,e
00:03:06.388,,@3,,,,,,,,,,,,
00:03:06.250,,,,,,,,,,,,,,
00:03:06.113,,,,,,,,,,,,,,
00:03:05.975,,,,,,,,,,,,,,
00:03:05.838,,,,,,,,,,,,,,
00:03:05.700,,,,,,,,,,,,,,
00:03:05.562,,,,,,,,,,,,,,
00:03:05.425,,$^3,,,,,,,,,,,,
00:03:05.287,,,,,,,,,,,,,,
00:03:05.150,,,,,,,,,,,,,,
00:03:05.012,,,,,,,,,,,,,,
00:03:04.874,,,,,,,,,,,,,,e
00:03:04.737,,,,,,,,,,,,,,
00:03:04.599,x3,,,,,,,,,,,,,
00:03:04.461,,,,,,,,,,,,,,
00:03:04.324,,,,,,,,,,,,,,
00:03:04.186,,x3,,,,,,,,,,,,
00:03:04.049,,,,,,,,,,,,,,
00:03:03.911,,,,,,,,,,,,,,
00:03:03.773,,,,,,,,,,,,,,
00:03:03.636,,,,,,,,,,,,,,s
00:03:03.498,x3,,,,,,,,,,s,,,s
00:03:03.361,,,,,,,,,,,,,,
00:03:03.223,,,,,,,,,,,,,,
00:03:03.085,,,,,,,,,,,,,,
00:03:02.948,,,,,,,,,,,,,,
00:03:02.810,,,,,,,,,,,,,,
00:03:02.672,,,,,,,,,,,,,,
00:03:02.535,,,,,,,,,,,,,,
00:03:02.397,,,,,,,,,,,,,,
00:03:02.260,,,,,,,,,,,,,,
00:03:02.122,,,,,,,,,,,,,,e
00:03:01.984,,,,,,,,,,,e,,,
00:03:01.847,,,,,@3,,,,,,,,,
00:03:01.709,,,,,,,,,,,,,,
00:03:01.572,,,,,,,,,,,,,,
00:03:01.434,,,,,,,,,,,,,,
00:03:01.296,,,,,,,,,,,,,,
00:03:01.159,,,,,,,,,,,,,,
00:03:01.021,,,,,^3,<3,,,,,,,,
00:03:00.883,,,,,,,,,,,,,,
00:03:00.746,,,,,,,,,,,,,,
00:03:00.608,,,,,,,,,,,,,,
00:03:00.471,,,,,,,,,,,,,,e
00:03:00.333,,,,,,,,,,,,,,
00:03:00.195,,,,,,$^3,,,,,,,,
00:03:00.058,,,,,,,,,,,,,,
00:02:59.920,,,,,,,,,,,,,,
00:02:59.783,,,,,,,,,,,,,,
00:02:59.645,,,,,x3,,,,,,,,,
00:02:59.507,,,,,,,,,,,,,,
00:02:59.370,,,,,,,,,,,,,,
00:02:59.232,,,,,,,,,,,,,,s
00:02:59.094,,,,,,x3,,,,,,,,
00:02:58.957,,,,,,,,,,,s,,,s
00:02:58.819,,,,,,,,,,,,,,
00:02:58.682,,,,,,,,,,,,,,
00:02:58.544,,,,,,,,,,,,,,
00:02:58.406,,,,,,,,,,,,,,
00:02:58.269,,x2,,,,,,,,,,,,
00:02:58.131,,,,,,,,,,,,,,
00:02:57.994,,,,,,,,,,,,,,
00:02:57.856,,,,,,,,,,,,,,
00:02:57.718,x2,,,,,,,,,,,,,
00:02:57.581,,,,,,,,,,,,,,
00:02:57.443,,,,,,,,,,,,,,e
00:02:57.305,,,,,,,,,,,,,,
00:02:57.168,,,,,,@3,,,,,,,,
00:02:57.030,,,,,,,,,,,,,,
00:02:56.893,,,,,,,,,,,,,,
00:02:56.755,,,,,,,,,,,,,,
00:02:56.617,,,,,,,,,,,,,,
00:02:56.480,,,,,,,,,,,,,,
00:02:56.342,,,,,,$^3,,,,,,,,
00:02:56.205,,,,,,,,,,,,,,
00:02:56.067,,,,,,,,,,,,,,
00:02:55.929,,,,,,,,,,,,,,
00:02:55.792,,,,,x3,,,,,,,,,
00:02:55.654,,,,,,,,,,,,,,
00:02:55.516,,,,,,,,,,,,,,
00:02:55.379,,,,,,,,,,,,,,
00:02:55.241,,,,,,,,,,,,,,
00:02:55.104,,,,,,,,,,,,,,
00:02:54.966,,,,,,x3,,,,,,,,
00:02:54.828,,,,,,,,,,,,,,
00:02:54.691,,,,,,,,,,,,,,
00:02:54.553,,,,,,,,,,,,,,e
00:02:54.416,,,,,x3,,,,,,,,,s
00:02:54.278,,,,,,,,,,,,,,
00:02:54.140,,,,,,,,,,,,,,
00:02:54.003,,,,,,,,,,,,,,
00:02:53.865,x2,,,,,,,,,,,,,
00:02:53.728,,,,,,,,,,,,,,
00:02:53.590,,,,,,,,,,,,,,
00:02:53.452,,,,,,,,,,,,,,
00:02:53.315,,x2,,,,,,,,,,,,
00:02:53.177,,,,,,,,,,,,,,
00:02:53.039,,,,,,,,,,,,,,
00:02:52.902,,,,,,,,,,,,,,
00:02:52.764,,,,,,,,,,,,,,
00:02:52.627,,,,,,,,,,,,,,e
00:02:52.489,,@3,,,@3,,,,,,,,,
00:02:52.351,,,,,,,,,,,,,,
00:02:52.214,,,,,,,,,,,,,,
00:02:52.076,,,,,,,,,,,,,,
00:02:51.939,,,,,,,,,,,,,,
00:02:51.801,,,,,,,,,,,,,,
00:02:51.663,,$^3,,,$^3,,,,,,,,,
00:02:51.594,,,,,,,,,,,,,,
00:02:51.526,,,,,,,,,,,,,,
00:02:51.457,,,,,,,,,,,,,,
00:02:51.388,,,,,,,,,,,,,,
00:02:51.250,,,,,,,,,,,,,,
00:02:51.113,x3,,,,,x3,,,,,,,,s
00:02:50.975,,,,,,,,,,,,,,
00:02:50.838,,,,,,,,,,,,,,
00:02:50.700,,,,,,,,,,,,,,s
00:02:50.562,,,,,,,,,,,,,,
00:02:50.425,,,,,,,,,,,,,,
00:02:50.287,,@3,,,@3,,,,,,,,,e
00:02:50.150,,,,,,,,,,,,,,
00:02:50.012,,,,,,,,,,,,,,
00:02:49.874,,,,,,,,,,,,,,
00:02:49.737,,$^3,,,$^3,,,,,,,,,s
00:02:49.599,,,,,,,,,,,,,,
00:02:49.461,,,,,,,,,,,,,,
00:02:49.324,,,,,,,,,,,,,,
00:02:49.186,,,,,,,,,,,,,,
00:02:49.049,,,,,,,,,,,,,,
00:02:48.911,,,,,,,,,,,,,,e
00:02:48.773,,,,,,,,,,,,,,
00:02:48.636,,@3,,,,,,,,,,,,
00:02:48.498,,,,,,,,,,,,,,s
00:02:48.361,,,,,,,,,,,,,,
00:02:48.223,,,,,,,,,,,,,,
00:02:48.085,,,,,,,,,,,,,,
00:02:47.948,,,,,,,,,,,,,,
00:02:47.810,,,,,,,,,,,,,,
00:02:47.672,,,,,,,,,,,,,,
00:02:47.535,,,,,,,,,,,,,,
00:02:47.397,,,,,,,,,,,,,,
00:02:47.260,,$^3,,,,,,,,,,,,
00:02:47.122,,,,,,,,,,,,,,
00:02:46.984,,,,,,,,,,,,,,
00:02:46.847,,,,,,,,,,,,,,
00:02:46.709,x3,,,,,,,,,,,,,e
00:02:46.572,,,,,,,,,,,,,,
00:02:46.434,,,,,,,,,,,,,,
00:02:46.296,,,,,,,,,,,,,,
00:02:46.159,,l3,,,,,,,,,,,,
00:02:46.021,,,,,,,,,,,,,,
00:02:45.883,,,,,,,,,,,,,,
00:02:45.746,,,,,,,,,,,,,,
00:02:45.608,x3,,,,,,,,,,,,,s
00:02:45.471,,,,,,,,,,,,,,
00:02:45.333,,,,,,,,,,,,,,
00:02:45.195,,,,,,,,,,,,,,
00:02:45.058,,,,,,,,,,,,,,
00:02:44.920,,,,,,,,,,,,,,
00:02:44.783,,,,,,,,,,,,,,
00:02:44.645,,,,,,,,,,,,,,
00:02:44.507,@3,,,,,,,,,,,,,e
00:02:44.370,,,,,,,,,,,,,,
00:02:44.232,,,,,,,,,,,,,,
00:02:44.094,,,,,,,,,,,,,,s
00:02:43.957,,,,,,,,,,,,,,
00:02:43.819,,,,,,,,,,,,,,
00:02:43.680,,,,,,,,,,,,,,
00:02:43.542,^3,<3,,,,,,,,,e,e,e,e
00:02:43.404,,,,,,,,,,,,,,
00:02:43.264,,,,,,,,,,,,,,
00:02:43.125,,,,,,,,,,,,,,
00:02:42.985,,,,,,,,,,,,,,
00:02:42.846,,,,,,,,,,,,,,
00:02:42.708,,,,,,,,,,,,,,
00:02:42.570,,$^3,,,,,,,,,,,,
00:02:42.433,,,,,,,,,,,,,,
00:02:42.295,,,,,,,,,,,,,,
00:02:42.160,,,,,,,,,,,,,,
00:02:42.024,x3,,,,,,,,,,,,,s
00:02:41.889,,,,,,,,,,,s,s,s,s
00:02:41.753,,,,,,,,,,,,,,e
00:02:41.617,,,,,,,,,,,,,,
00:02:41.480,,,,,,@3,,,,,,,,
00:02:41.344,,,,,,,,,,,,,,
00:02:41.208,,,,,,,,,,,e,e,e,e
00:02:41.070,,,,,,,,,,,,,,
00:02:40.933,,,,,,$^3,,,,,,,,
00:02:40.796,,,,,,,,,,,,,,
00:02:40.659,,,,,,,,,,,,,,
00:02:40.521,,,,,,,,,,,,,,
00:02:40.382,,,,,,,,,,,,,,
00:02:40.244,,,,,,,,,,,,,,
00:02:40.106,,,,,x3,,,,,,,,,
00:02:39.967,,,,,,,,,,,,,,
00:02:39.828,,,,,,,,,,,,,,
00:02:39.689,,,,,,,,,,,s,s,s,s
00:02:39.550,,,,,,,,,,,,,,
00:02:39.411,,,,,,,,,,,,,,
00:02:39.272,,,,,,x3,,,,,,,,
00:02:39.134,,,,,,,,,,,e,e,e,e
00:02:38.995,,,,,,,,,,,,,,
00:02:38.856,,l3,,,,,,,,,,,,
00:02:38.718,,,,,,,,,,,,,,
00:02:38.580,,,,,,,,,,,,,,
00:02:38.442,,,,,,,,,,,,,,
00:02:38.303,,,,,,,,,,,,,,
00:02:38.165,x3,,,,,,,,,,,,,
00:02:38.027,,,,,,,,,,,,,,
00:02:37.889,,,,,,,,,,,,,,
00:02:37.751,,,,,,,,,,,,,,
00:02:37.614,,l3,,,,,,,,,,,,
00:02:37.477,,,,,,,,,,,s,s,s,s
00:02:37.339,,,,,,,,,,,,,,
00:02:37.203,,,,,,,,,,,,,,
00:02:37.066,x3,,,,,,,,,,,,,s
00:02:36.929,,,,,,,,,,,,,,
00:02:36.793,,,,,,,,,,,e,e,e,e
00:02:36.657,,,,,,,,,,,,,,
00:02:36.521,,,,,,,,,,,,,,
00:02:36.385,,,,,,,,,,,,,,
00:02:36.250,,,,,x2,,,,,,,,,
00:02:36.112,,,,,,,,,,,,,,
00:02:35.974,,,,,,,,,,,,,,
00:02:35.837,,,,,,,,,,,,,,
00:02:35.699,,,,,,x2,,,,,,,,
00:02:35.559,,,,,,,,,,,,,,
00:02:35.419,,,,,,,,,,,,,,
00:02:35.279,,,,,,,,,,,s,s,s,s
00:02:35.138,,,,,x2,,,,,,,,,e
00:02:34.998,,,,,,,,,,,,,,
00:02:34.858,,,,,,,,,,,,,,
00:02:34.718,,@3,,,,,,,,,e,e,e,e
00:02:34.578,,,,,,,,,,,,,,
00:02:34.442,,,,,,,,,,,,,,
00:02:34.307,,,,,,,,,,,,,,
00:02:34.172,,,,,,,,,,,,,,
00:02:34.037,,$^3,,,,,s,s,s,,,,,
00:02:33.904,,,,,,,,,,,,,,
00:02:33.771,,,,,,,,,,,,,,
00:02:33.638,,,,,,,,,,,,,,
00:02:33.505,,,,,@1,,,,,,,,,
00:02:33.367,x3,,,,,,,,,,,,,
00:02:33.229,,,,,,,,,,,,,,
00:02:33.091,,,,,,,,,,,s,s,s,s
00:02:32.953,,,,,,,,,,,,,,
00:02:32.809,,,,,,,,,,,,,,
00:02:32.665,,x3,,,,,,,,,,,,s
00:02:32.522,,,,,,,,,,,,,,
00:02:32.378,,,,,,,,,,,e,e,e,e
00:02:32.228,,,,,,,,,,,,,,
00:02:32.078,,,,,,,,,,,,,,
00:02:31.928,,,,,,,e,e,e,,,,,
00:02:31.779,,,,,$^1,,,,,,,,,
00:02:31.687,,,,,,,,,,,,,,
00:02:31.641,,,,,,,,,,,,,,
00:02:31.595,,,,,,,,,,,,,,
00:02:31.503,,,,,,,,,,,,,,
00:02:31.412,,,,,,,,,,,,,,
00:02:31.366,,,,,,,,,,,,,,
00:02:31.320,,,,,,,,,,,s,s,s,s
00:02:31.228,@1,,,,,@1,,,,,,,,
00:02:31.090,,,,,,,,,,,,,,
00:02:30.953,,,,,,,,,,,,,,
00:02:30.815,$^1,,,,,$^1,,,,,e,e,e,e
00:02:30.678,,,,,,,,,,,,,,
00:02:30.540,,,,,,,,,,,,,,
00:02:30.402,,,,,,,,,,,,,,
00:02:30.265,,,,,,,,,,,,,,
00:02:30.127,,,,,,,,,,,,,,
00:02:29.989,,,,,,,,,,,,,,
00:02:29.852,,@1,,,@1,,,,,,,,,
00:02:29.714,,,,,,,,,,,,,,
00:02:29.577,,$^1,,,$^1,,,,,,,,,
00:02:29.485,,,,,,,,,,,,,,
00:02:29.439,,,,,,,,,,,,,,
00:02:29.393,,,,,,,,,,,s,s,s,s
00:02:29.301,,x1,,,x1,,,,,,,,,
00:02:29.164,,,,,,,,,,,,,,
00:02:29.026,,,,,,,,,,,,,,
00:02:28.889,,,,,,,,,,,,,,
00:02:28.843,,,,,,,,,,,e,e,e,e
00:02:28.751,,,,,,,,,,,,,,
00:02:28.659,x1,,,,,,,,,,,,,
00:02:28.613,,,,,,,,,,,,,,
00:02:28.476,,,,,,,,,,,,,,
00:02:28.338,,,,,,,,,,,,,,
00:02:28.200,,,,,,,,,,,,,,
00:02:28.109,,,,,,,,,,,,,,
00:02:28.063,,,,,,,,,,,,,,
00:02:28.017,,,,,,,,,,,,,,
00:02:27.925,,@1,,,,,,,,,,,,
00:02:27.788,,,,,,,,,,,s,s,s,s
00:02:27.650,,,,,,,,,,,,,,
00:02:27.512,,,,,,,,,,,,,,
00:02:27.375,,$^1,,,,,,,,,,,,
00:02:27.237,,,,,,,,,,,,,,
00:02:27.100,,,,,,,,,,,e,e,e,e
00:02:26.962,,,,,,,,,,,,,,
00:02:26.824,,,,,,,,,,,,,,
00:02:26.687,,,,,,,,,,,,,,
00:02:26.549,,@1,,,,,,,,,,,,
00:02:26.411,,,,,,,,,,,,,,
00:02:26.274,,,,,,,,,,,,,,
00:02:26.136,,,,,,,,,,,,,,
00:02:25.999,,,,,,,,,,,,,,
00:02:25.861,,,,,,,,,,,,,,
00:02:25.723,,,,,,,,,,,,,,
00:02:25.586,>1,^1,,,,,,,,,s,s,s,s
00:02:25.448,,,,,,,,,,,,,,
00:02:25.311,,,,,,,,,,,,,,
00:02:25.173,,,,,,,,,,,,,,
00:02:25.035,,,,,,,,,,,,,,
00:02:24.898,,,,,,,,,,,e,e,e,e
00:02:24.760,,,,,,,,,,,,,,
00:02:24.623,$^1,,,,,,,,,,,,,
00:02:24.485,,,,,,,,,,,,,,
00:02:24.347,,,,,,,,,,,,,,
00:02:24.210,,,,,,,,,,,,,,
00:02:24.072,,,,,,,,,,,,,,
00:02:23.934,,,,,,,,,,,,,,
00:02:23.797,,,,,,,,,,,,,,
00:02:23.659,,,,,,,,,,,,,,
00:02:23.522,,,,,,,,,,,,,,
00:02:23.384,,,,,,,,,,,s,s,s,s
00:02:23.246,,,,,,,,,,,,,,
00:02:23.109,,,,,,,,,,,,,,
00:02:22.971,,,,,,,,,,,,,,
00:02:22.834,,,,,,,,,,,e,e,e,e
00:02:22.696,,,,,@1,,,,,,,,,
00:02:22.558,,,,,,,,,,,,,,
00:02:22.421,,,,,,,,,,,,,,
00:02:22.283,,,,,,,,,,,,,,
00:02:22.145,,,,,,,,,,,,,,
00:02:22.008,,,,,,,,,,,,,,
00:02:21.870,,,,,$^1,,,,,,,,,
