00:02:28.227,,,,,,,,,,,e,,e,e
00:02:28.085,,,,,,,,,,,,,,
00:02:27.943,,,,,,,,,,,,,,
00:02:27.803,*,r3,*,*,l3,*,,,,,s,,s,s
00:02:27.733,,,,,,,,,,,,,,
00:02:27.663,,,,,,,,,,,,,,
00:02:27.593,,,,,,,,,,,,,,
00:02:27.523,,,,,,,,,,,,,,
00:02:27.452,,,,,,,,,,,,,,
00:02:27.381,,,,,,,,,,,,,,
00:02:27.309,,,,,,,,,,,,,,
00:02:27.238,,,x4,,,,,,,,,,,
00:02:27.166,,,,,,,,,,,,,,
00:02:27.095,,,,,,,,,,,,,,
00:02:27.022,,,,,,,,,,,,,,
00:02:26.950,,,,,,,,,,,,,,
00:02:26.878,,,,,,,,,,,,,,
00:02:26.805,,,,,,,,,,,,,,
00:02:26.733,,,,,,,,,,,,,,
00:02:26.660,,x4,,,,,,,,,,,,
00:02:26.588,,,,,,,,,,,,,,
00:02:26.515,,,,,,,,,,,,,,
00:02:26.443,,,,,,,,,,,,,,
00:02:26.370,,,,,,,,,,,,,,
00:02:26.298,,,,,,,,,,,,,,
00:02:26.226,,,,,,,,,,,,,,
00:02:26.153,,,,,,,,,,,,,,
00:02:26.081,,,x4,,,,,,,,,,,
00:02:26.008,,,,,,,,,,,,,,
00:02:25.936,,,,,,,,,,,,,,
00:02:25.863,,,,,,,,,,,,,,
00:02:25.791,,,,,,,,,,,,,,
00:02:25.718,,,,,,,,,,,,,,
00:02:25.646,,,,,,,,,,,,,,
00:02:25.573,,,,,,,,,,,,,,
00:02:25.501,,x4,,,,,,,,,,,,
00:02:25.428,,,,,,,,,,,,,,
00:02:25.356,,,,,,,,,,,,,,
00:02:25.283,,,,,,,,,,,,,,
00:02:25.211,,,,,,,,,,,,,,
00:02:25.066,,,,,,,,,,,,,,
00:02:24.922,,,,x4,,,,,,,,,,
00:02:24.777,,,,,,,,,,,,,,
00:02:24.633,,,,,,,,,,,,,,
00:02:24.490,,,,,,,,,,,,,,
00:02:24.346,,,,,x4,,,,,,,,,
00:02:24.203,,,,,,,,,,,,,,
00:02:24.060,,,,,,,,,,,,,,
00:02:23.917,,,,,,,,,,,,,,
00:02:23.773,,,,x4,,,,,,,,,,
00:02:23.629,,,,,,,,,,,,,,
00:02:23.484,,,,,,,,,,,,,,
00:02:23.340,,,,,,,,,,,,,,
00:02:23.196,,,x4,,,,,,,,,,,
00:02:23.051,,,,,,,,,,,,,,
00:02:22.907,,,,,,,,,,,,,,
00:02:22.763,,,,,,,,,,,,,,
00:02:22.620,,x4,,,,,,,,,,,,
00:02:22.476,,,,,,,,,,,,,,
00:02:22.333,,,,,,,,,,,,,,
00:02:22.190,,,,,,,,,,,,,,
00:02:22.047,,,x4,,,,,,,,,,,
00:02:21.905,,,,,,,,,,,,,,
00:02:21.762,,,,,,,,,,,,,,
00:02:21.621,,,,,,,,,,,,,,
00:02:21.479,,,,x4,,,,,,,,,,
00:02:21.337,,,,,,,,,,,,,,
00:02:21.196,,,,,,,,,,,,,,
00:02:21.055,,,,,,,,,,,,,,
00:02:20.913,,,,,x4,,,,,,,,,
00:02:20.772,,,,,,,,,,,,,,
00:02:20.631,,,,,,,,s,,,,,,
00:02:20.490,,,,,,,,,,,,,,
00:02:20.349,,,x2,,,,,,,,,,,
00:02:20.208,,,,,,,,,,,,,,
00:02:20.066,,,,,,,,,,,,,,
00:02:19.925,,,,,,,,,,,,,,
00:02:19.784,,x2,,,,,,,,,,,,
00:02:19.643,,,,,,,,,,,,,,
00:02:19.502,,,,,,,,,,,,,,
00:02:19.360,,,,,,,,,,,,,,
00:02:19.219,,,x2,,,,,,,,,,,
00:02:19.078,,,,,,,,,,,,,,
00:02:18.937,,,,,,,,,,,,,,
00:02:18.796,,,,,,,,,,,,,,
00:02:18.655,,x2,,,,,,,,,,,,
00:02:18.513,,,,,,,,,,,,,,
00:02:18.372,,,,,,,,,,,,,,
00:02:18.239,,,,,,,,,,,,,,
00:02:18.120,,,,,,,,,,,,,,
00:02:18.011,,,,,,,,,,,,,,
00:02:17.913,,@1,,,,,,,,,,,,
00:02:17.810,,,,,,,,,,s,,,,
00:02:17.689,,,,,,,,,,,,,,
00:02:17.541,,,,,,,,,,,,,,
00:02:17.350,,,,,,,,,,,,,,
00:02:17.128,,^1,<1,,,,,,,,,,,
00:02:16.905,,,,,,,,,,,,,,
00:02:16.683,,,,,,,,,,,,,,
00:02:16.461,,,,,,,,,,,,,,
00:02:16.239,,,,,,,,,,,,,,
00:02:16.017,,,,,,,,,,,,,,
00:02:15.794,,,,,,,,,,,,,,
00:02:15.572,,,,,,,,,,,,,,
00:02:15.350,,,,,,,,,,,,,,
00:02:15.128,,,,,,,,,,,,,,
00:02:14.905,,,,,,,,,,,,,,
00:02:14.683,,,,,,,,,,,,,,
00:02:14.461,,,,,,,,,,,,,,
00:02:14.239,,>1,^1,,,,,,,,,,,
00:02:14.017,,,,,,,,,,,,,,
00:02:13.794,,,,,,,,,,,,,,
00:02:13.572,,,,,,,,,,,,,,
00:02:13.350,,,,,,,,,,,,,,
00:02:13.128,,,,,,,,,,,,,,
00:02:12.905,,,,,,,,,,,,,e,e
00:02:12.683,,,,,,,,,,,,,,
00:02:12.461,,,,@3,,,,,,,,,,
00:02:12.239,,,,,,,,,,,,,,
00:02:12.017,,,,,,,,,,,,,,
00:02:11.794,,,,,,,,,,,,,,
00:02:11.572,,,,,,,,,e,,,,,
00:02:11.350,,,,,,,e,e,,e,,,,
00:02:11.128,,$^1,,,,,,,,,,,,
00:02:10.906,,,,,,,,,,,,,,
00:02:10.684,,,,,,,,,,,,,,
00:02:10.464,,,@1,,,,,,,,,,,
00:02:10.244,,,,,,,,,,,,,,
00:02:10.025,,,,,,,,,,,,,,
00:02:09.807,,,,,,,,,,,,,,
00:02:09.591,,,,,,,,,,,,,,
00:02:09.377,,,$^1,$^3,,,,,,,,,s,s
00:02:09.164,,,,,,,,,,,,,,
00:02:08.951,,,,,,,,,,,,,,
00:02:08.810,,,,,,,,,,,,,,
00:02:08.740,,@1,,,,,,,,,,,e,
00:02:08.528,,,,@3,,,,,,,,,,
00:02:08.318,,,,,,,,,,,,,,
00:02:08.108,,,,,,,,,,,,,,
00:02:07.899,,,,,,,,,,,,,,
00:02:07.690,,$^1,,,,,,,,,,,,
00:02:07.481,,,,,,,,,,,,,,
00:02:07.272,,,,,,,,,,,,,,
00:02:07.061,,,,,,,,,,,,,,
00:02:06.850,,x1,,,,,,,,,,,,
00:02:06.638,,,,,,,,,,,,,,
00:02:06.425,,,,,,,,,,,,,,
00:02:06.211,,,,,,,,,,,,,,
00:02:05.997,,l1,,,,,,,,,,,,
00:02:05.783,,,,,,,,,,,,,,
00:02:05.571,,,,,,,,,,,,,,
00:02:05.362,,,,,,,,,,,,,,
00:02:05.154,,x1,,,,,,,,,,,,
00:02:04.948,,,,,,,,,,,,,,
00:02:04.742,,,,,,,,,,,,,,
00:02:04.535,,,,,,,,,,,,,,
00:02:04.329,,,,,,,,s,,,,,,
00:02:04.123,,,,,,,,,,,,,,
00:02:03.917,,@1,,$^3,,,,,,,,,,
00:02:03.711,,,,,,,,,,,,,,
00:02:03.504,,,,,,,,,,,,,,
00:02:03.297,,,,,@3,,,,,,,,,
00:02:03.089,,,,,,,,,,,,,,
00:02:02.878,,,,,,,,e,,,,,,
00:02:02.666,,,,,,,,s,,,,,,
00:02:02.453,,,,,,,,,,,,,,
00:02:02.240,,,,,,,,,,,,,,
00:02:02.027,,,,,,,,,,,,,,
00:02:01.814,,,,,,,,,,,,,,
00:02:01.600,,,,,,,,,,,,,,
00:02:01.386,,,,,$^3,,,,,,,,s,
00:02:01.172,,,,,,,,e,,,,,,
00:02:00.958,,$^1,,,,,,s,,,,,,
00:02:00.743,,,,,,,,,,,,,,
00:02:00.529,,,,,,,,,,,,,,
00:02:00.314,,,,,,,,,,,,,,
00:02:00.099,,,,,,,,,,,,,,
00:01:59.886,,,,,,,,,,,,,,
00:01:59.674,,,,,,,,,,,,,,e
00:01:59.464,,,,@3,,,,e,,,,,,
00:01:59.257,,,,,,,,,,,,,,
00:01:59.050,,,,,,,,s,,,,,,
00:01:58.843,,,,,,,,,,,,,,
00:01:58.705,,,,,,,,,,,,,,
00:01:58.636,,,,,,,,,,,,,,
00:01:58.428,,,,,,,,,,,,,,
00:01:58.289,,,,^3,<3,,,,,,,,,
00:01:58.219,,,,,,,,,,,,,,
00:01:58.150,,,,,,,,,,,,,,
00:01:58.010,,,,,,,,,,,,,,
00:01:57.801,,,,,,,,e,,,,,,
00:01:57.730,,,,,,,,,,,,,,
00:01:57.590,,,,,,,,s,,,,,,
00:01:57.380,,,,,,,,,,,,,,
00:01:57.169,,,,,$^3,,,,,,,,,s
00:01:56.959,,,,,,,,,,,,,,
00:01:56.748,,,,,,,,,,,,,,e
00:01:56.538,,@3,,,,,,,,,,,,
00:01:56.327,,,,,,,,e,,,,,,
00:01:56.117,,,,,,,,,,,,,,
00:01:55.906,,,,,,,,,,,,,,
00:01:55.766,,,,,,,,,,,,,,
00:01:55.696,,,,,,,,,,,,,,
00:01:55.625,,,,,,,,,,,,,,
00:01:55.485,,^3,<3,,,,,,,,,,,
00:01:55.274,,,,,,,,,,,,,,
00:01:55.064,,,,,,,,,,,,,,
00:01:54.853,,,,,,,,,,,,,,
00:01:54.783,,,$^3,,,,,,,,,,,
00:01:54.643,,,,,,,,,,,,,,s
00:01:54.432,,,,,,,,,,,,,,
00:01:54.222,,,,,,,,,s,,,,,
00:01:54.011,,,,,,,,,,,,,,e
00:01:53.801,,,,,,,,,,,,,,
00:01:53.696,,,,,@3,,,,,,,,,
00:01:53.590,,,,,,,,,,,,,,
00:01:53.380,,,,,,,,,,,,,,
00:01:53.169,,,,,$^3,,,,,,,,,s
00:01:52.959,,,,,,,,,,,,,,
00:01:52.748,,,,,,,,,,,,,,
00:01:52.538,,,,,,,,,,,,,,
00:01:52.325,,,,,,,,s,,,,,,e
00:01:52.110,,,,,,,,,,,,,,
00:01:52.000,,@3,,,,,,,,,,,,
00:01:51.891,,,,,,,,,,,,,,
00:01:51.668,,,,,,,,,,,,,,
00:01:51.443,,,,,,,,,,,,,,
00:01:51.218,,,,,,,,,,,,,,
00:01:50.994,,,,,,,,e,,,,,,
00:01:50.881,,,,,,,,,,,,,,
00:01:50.769,,,,,,,s,,,,,,,
00:01:50.657,,,,,,,,,,,,,,
00:01:50.545,,,,,,,,,,,,,,s
00:01:50.471,,$^3,,,,,,,,,,,,
00:01:50.323,,,,,,,,,,,,,,
00:01:50.103,,,,,,,,,,,,,,
00:01:49.885,,,,,,,,,,,,,,e
00:01:49.668,,,,,,,,,,,,,,
00:01:49.454,,,,,@3,,,,,,,,,
00:01:49.240,,,,,,,e,,,,,,,
00:01:49.029,,,,,,,s,s,,,,,,
00:01:48.817,,,,,$^3,,,,,,,,,
00:01:48.602,,,,,,,,,,,,,,
00:01:48.385,,,,,,,,,,,,,,
00:01:48.164,,,,,x3,,,,,,,,,s
00:01:47.940,,,,,,,,,,,,,,
00:01:47.713,,,,,,,,,,,,,,
00:01:47.483,,,,,,,e,e,,,,,,
00:01:47.250,,@1,,,,,,,e,s,,,,
00:01:47.114,,,,,,,,,,,,,,
00:01:46.979,,,,,,,,,,,,,,
00:01:46.845,,,,,,,,,,,,,,
00:01:46.712,,,,,,,,,,,,,,
00:01:46.579,,,,,,,,,,,,,,
00:01:46.447,,,,,,,,,,,,,,
00:01:46.316,,,,,,,,,,,,,,
00:01:46.185,,^1,<1,,,,,,,,,,,
00:01:46.054,,,,,,,,,,,,,,
00:01:45.923,,,,,,,,,,,,,,
00:01:45.792,,,,,,,,,,,,,,
00:01:45.661,,,,,,,,,,,,,,
00:01:45.530,,,,,,,,,,,,,,
00:01:45.399,,>1,^1,,,,,,,,,,,
00:01:45.268,,,,,,,,,,,,,,
00:01:45.136,,,,,,,,,,,,,,
00:01:45.004,,,,,,,,,,,,,,
00:01:44.872,,,,,,,,,,,e,,e,e
00:01:44.740,,,,,,,,,,,,,,
00:01:44.608,,,,,,,,,,,,,,
00:01:44.475,,,,,,,,,,,,,,
00:01:44.343,,,,@3,,,,,,,,,,
00:01:44.210,,,,,,,,,,,,,,
00:01:44.077,,$^1,,,,,s,,s,e,,,,
00:01:43.944,,,,,,,,,,,,,,
00:01:43.810,,,,,,,,,,,,,,
00:01:43.676,,,,,,,,,,,,,,
00:01:43.541,,,,,,,,,,,,,,
00:01:43.406,,,,,,,,,,,,,,
00:01:43.271,,,,$^3,,,,,,,s,,s,s
00:01:43.136,,,,,,,,,,,,,,
00:01:43.000,,,,,,,,,,,,,,
00:01:42.865,,,,,,,,,,,,,,
00:01:42.730,,,,,,,,,,,,,,
00:01:42.595,,,,,,,,,,,,,,
00:01:42.460,,@3,,,@3,,,,,,e,,e,e
00:01:42.325,,,,,,,,,,,,,,
00:01:42.190,,,,,,,,,,,,,,
00:01:42.054,,,,,,,,,,,,,,
00:01:41.919,,,,,,,,,,,,,,
00:01:41.784,,,,,,,,,,,,,,
00:01:41.649,,,,,,,,,,,,,,
00:01:41.514,,,,,,,,,,,,,,
00:01:41.379,,$^3,,,$^3,,,,,,s,,s,s
00:01:41.243,,,,,,,,,,,,,,
00:01:41.108,,,,,,,,,,,,,,
00:01:40.971,,,,,,,,,,,,,,
00:01:40.835,,,,,,,,,,,,,,
00:01:40.698,,,,,,,e,,,,,,,
00:01:40.560,,,,,,,s,,,,,,,
00:01:40.422,,,,,,,,,,,,,,
00:01:40.284,,,,,,,,,,,,,,
00:01:40.146,,,,,,,,,,,e,,e,e
00:01:40.008,,,,,,,,,,,,,,
00:01:39.869,,,,,,,,,,,,,,
00:01:39.731,,,x3,x3,,,,,,,s,,s,s
00:01:39.594,,,,,,,,,,,,,,
00:01:39.456,,,,,,,,,,,,,,
00:01:39.319,,,,,,,,,,,,,,
00:01:39.181,,x4,,,,,,,,,,,,
00:01:39.044,,,,,,,,,,,,,,
00:01:38.908,,,,,,,,,,,,,,
00:01:38.771,,,,,,,,,,,,,,
00:01:38.634,,,x4,,,,,,,,,,,
00:01:38.498,,,,,,,,,,,,,,
00:01:38.362,,,,,,,,,,,,,,
00:01:38.226,,,,,,,,,,,,,,
00:01:38.090,,,,x4,,,,,,,,,,
00:01:37.954,,,,,,,,,,,,,,
00:01:37.818,,,,,,,,,,,,,,
00:01:37.681,,,,,,,,,,,,,,
00:01:37.545,,,,,r4,,,,,,,,,
00:01:37.408,,,,,,,,,,,,,,
00:01:37.271,,,,,,,,,,,,,,
00:01:37.134,,,,,,,,,,,,,,
00:01:36.996,,,,x4,,,,,,,,,,
00:01:36.859,,,,,,,,,,,,,,
00:01:36.723,,,,,,,,,,,,,,
00:01:36.588,,,,,,,,,,,,,,
00:01:36.453,,,x4,,,,,,,,,,,
00:01:36.320,,,,,,,,,,,,,,
00:01:36.186,,,,,,,,,,,,,,
00:01:36.052,,,,,,,,,,,,,,
00:01:35.918,,x4,,,,,,,,,,,,
00:01:35.784,,,,,,,,,,,,,,
00:01:35.650,,,,,,,e,,e,,,,,
00:01:35.516,,,,,,,,,,,,,,
00:01:35.382,,,,,@1,,,,,s,,,,
00:01:35.248,,,,,,,,,,,,,,
00:01:35.114,,,,,,,,,,,,,,
00:01:34.980,,,,,,,,,,,,,,
00:01:34.846,,,,,,,,,,,,,,
00:01:34.712,,,,,,,,,,,,,,
00:01:34.578,,,,>1,^1,,,,,,,,,
00:01:34.444,,,,,,,,,,,,,,
00:01:34.311,,,,,,,,,,,,,,
00:01:34.177,,,,,,,,,,,,,,
00:01:34.043,,,,^1,<1,,,,,,,,,
00:01:33.909,,,,,,,,,,,,,,
00:01:33.775,,,,,,,,,,,,,,
00:01:33.641,,,,,,,,,,,,,,
00:01:33.507,,,,,,,,,,,,,,
00:01:33.373,,,,,,,,,,,,,,
00:01:33.239,,,,,$^1,,s,,s,e,,,,
00:01:33.105,,,,,,,,,,,,,,
00:01:32.972,,,,,,,,,,,,,,
00:01:32.838,,,,,,,,,,,,,,
00:01:32.705,,,,,,,,,,,,,,
00:01:32.571,,,,,,,,,,,,,,
00:01:32.438,,,,,,,,,,,,,,
00:01:32.305,,,,,,,,,,,,,,
00:01:32.172,,,,,,,,,,,,,,
00:01:32.040,,,,,,,,,,,,,,
00:01:31.907,,,,,,,,,,,,,,
00:01:31.775,,,,,,,,,,,e,,e,e
00:01:31.643,,>3,@3,,,,,,,,,,,
00:01:31.510,,,,,,,,,,,,,,
00:01:31.377,,,,,,,,,,,,,,
00:01:31.244,,,,,,,,,,,,,,
00:01:31.110,,,,,,,,,,,,,,
00:01:30.976,,,,,,,,,,,,,,
00:01:30.842,,,,,,,,,,,,,,
00:01:30.707,,,,,,,,,,,,,,
00:01:30.571,,^3,$<3,,,,,,,,s,,s,s
00:01:30.435,,,,,,,,,,,,,,
00:01:30.300,,,,,,,,,,,,,,
00:01:30.164,,,,,,,,,,,,,,
00:01:30.028,,,,,,,,,,,,,,
00:01:29.891,,,,,,,e,,,,,,,
00:01:29.755,,,,,,,s,,,,,,,
00:01:29.619,,,,,,,,,,,,,,
00:01:29.483,,,,,,,,,,,,,,
00:01:29.346,,,,,,,,,,,e,,e,e
00:01:29.210,,,,,,,,,,,,,,
00:01:29.073,,,,,,,,,,,,,,
00:01:28.937,,x3,,,x3,,,,,,s,,s,s
00:01:28.800,,,,,,,,,,,,,,
00:01:28.663,,,,,,,,,,,,,,
00:01:28.527,,,,,,,,,,,,,,
00:01:28.390,,x4,,,,,,,,,,,,
00:01:28.253,,,,,,,,,,,,,,
00:01:28.117,,,,,,,,,,,,,,
00:01:27.980,,,,,,,,,,,,,,
00:01:27.843,,,,,x4,,,,,,,,,
00:01:27.707,,,,,,,,,,,,,,
00:01:27.570,,,,,,,,,,,,,,
00:01:27.433,,,,,,,,,,,,,,
00:01:27.297,,x4,,,,,,,,,,,,
00:01:27.160,,,,,,,,,,,,,,
00:01:27.023,,,,,,,,,,,,,,
00:01:26.887,,,,,,,,,,,,,,
00:01:26.750,,,,,x4,,,,,,,,,
00:01:26.613,,,,,,,,,,,,,,
00:01:26.477,,,,,,,,,,,,,,
00:01:26.340,,,,,,,,,,,,,,
00:01:26.203,,x4,,,,,,,,,,,,
00:01:26.066,,,,,,,,,,,,,,
00:01:25.930,,,,,,,,,,,,,,
00:01:25.793,,,,,,,,,,,,,,
00:01:25.656,,,,,x4,,,,,,,,,
00:01:25.520,,,,,,,,,,,,,,
00:01:25.383,,,,,,,,,,,,,,
00:01:25.246,,,,,,,,,,,,,,
00:01:25.110,,x4,,,,,,,,,,,,
00:01:24.973,,,,,,,,,,,,,,
00:01:24.836,,,,,,,,,,,,,,
00:01:24.700,,,,,,,,,,,,,,
00:01:24.563,,,,,x4,,,,,,,,,
00:01:24.426,,,,,,,,,,,,,,
00:01:24.289,,,,,,,,,,,,,,
00:01:24.152,,,,,,,,,,,,,,
00:01:24.015,,x4,,,,,,,,,,,,
00:01:23.879,,,,,,,,,,,,,,
00:01:23.742,,,,,,,,,,,,,,
00:01:23.605,,,,,,,,,,,,,,
00:01:23.468,,,,,x4,,,,,,,,,
00:01:23.331,,,,,,,,,,,,,,
00:01:23.193,,,,,,,,,,,,,,
00:01:23.056,,,,,,,,,,,,,,
00:01:22.919,,x4,,,,,,,,,,,,
00:01:22.781,,,,,,,,,,,,,,
00:01:22.644,,,,,,,,,,,,,,
00:01:22.506,,,,,,,,,,,,,,
00:01:22.369,,,,,x4,,,,,s,,,,
00:01:22.231,,,,,,,,,,,,,,
00:01:22.094,,,,,,,,,,,,,,
00:01:21.957,,,,,,,,,,,,,,
00:01:21.820,,x4,,,,,,,,,,,,
00:01:21.683,,,,,,,,,,,,,,
00:01:21.546,,,,,,,,,,,,,,
00:01:21.409,,,,,,,,,,,,,,
00:01:21.273,,,,,x4,,,,,,,,,
00:01:21.137,,,,,,,,,,,,,,
00:01:21.001,,,,,,,,,,,,,,
00:01:20.865,,,,,,,,,,,,,,
00:01:20.729,,x4,,,,,,,,,,,,
00:01:20.593,,,,,,,,,,,,,,
00:01:20.458,,,,,,,,,,,,,,
00:01:20.322,,,,,,,,,,,,,,
00:01:20.187,,,,,x4,,,,,,,,,
00:01:20.052,,,,,,,,,,,,,,
00:01:19.916,,,,,,,,,,,,,,
00:01:19.781,,,,,,,,,,,,,,
00:01:19.645,,x4,,,,,,,,,,,,
00:01:19.509,,,,,,,,,,,,,,
00:01:19.373,,,,,,,,,,,,,,
00:01:19.236,,,,,,,,,,,,,,
00:01:19.099,,,,,x4,,,,,,,,,
00:01:18.963,,,,,,,,,,,,,,
00:01:18.825,,,,,,,,,,,,,,
00:01:18.688,,,,,,,,,,,,,,
00:01:18.551,,x4,,,,,,,,,,,,
00:01:18.414,,,,,,,,,,,,,,
00:01:18.278,,,,,,,,,,,,,,
00:01:18.144,,,,,,,e,,,,,,,
00:01:18.011,,,,,x4,,,,,,,,,
00:01:17.879,,,,,,,,,,,,,,
00:01:17.746,,,,,,,,,,,,,,
00:01:17.613,,,,,,,,,,,,,,
00:01:17.480,,x4,,,,,,,,,,,,
00:01:17.391,,,,,,,,,,,,,,
00:01:17.346,,,,,,,,,,,,,,
00:01:17.302,,,,,,,,,,,,,,
00:01:17.212,,,,,,,s,,,,,,,
00:01:17.079,,,,,,,,,,,,,,
00:01:16.945,,,,x4,,,,,,,,,,
00:01:16.809,,,,,,,,,,,,,,
00:01:16.674,,,,,,,,,,,,,,
00:01:16.539,,,,,,,,,,,,,,
00:01:16.404,,,,,x4,,,,,,,,,
00:01:16.268,,,,,,,,,,,,,,
00:01:16.131,,,,,,,,,,,,,,
00:01:15.995,,,,,,,,,,,,,,
00:01:15.859,,,x4,,,,,,,,,,,
00:01:15.721,,,,,,,,,,,,,,
00:01:15.583,,,,,,,,,,,,,,
00:01:15.445,,,,,,,,,,,,,,
00:01:15.305,,x4,,,,,,,,,,,,
