00:04:01.180,,,,,,,,,,,,,,,
00:04:01.048,,,,,,,,,,,,,,,
00:04:00.914,,,,,,,,,,,,,,,
00:04:00.781,,,,,,,,,,,,,,,
00:04:00.647,,,,,,,,,,,,,,,
00:04:00.514,,x4,,,,,,,,,,,,,
00:04:00.381,,,,,,,,,,,,,,,
00:04:00.247,,,,,,,,,,,,,,,
00:04:00.114,,x4,,,,,,,,,,,,,
00:03:59.981,,,,,,,,,e,,,,,,
00:03:59.847,,,,,,,,,,,,,,,
00:03:59.714,,x4,,,,,,,,,,,,,
00:03:59.580,,,,,,,,,,,,,,,
00:03:59.446,,x4,,,,,,s,,,,,,,
00:03:59.311,,,,,,,,,,,,,,,
00:03:59.176,,,,,,,,,,,,,,,
00:03:59.040,,,,,,,,,,,,,,,
00:03:58.905,,,,,,$^1,,,s,,,,,,
00:03:58.772,,,,,,,,,,,,,,,
00:03:58.639,,,,,,,,,,,,,,,
00:03:58.506,,,,,,,,,,,,,,,
00:03:58.372,x2,,,,,x2,,,,,,,,,
00:03:58.239,,,,,,,,,,,,,,,
00:03:58.106,,,,,,,,,,,,,,,
00:03:57.973,,,,,,,,,,,,,,,
00:03:57.840,,x2,,,x2,,,,,,,,,,
00:03:57.707,,,,,,,,,,,,,,,
00:03:57.574,,,,,,,,,,,,,,,
00:03:57.441,,,,,,,,,,,,,,,
00:03:57.308,,,,,,l2,,,,,,,,,
00:03:57.175,,,,,,,,,,,,,,,
00:03:57.042,,,,,x2,,,,,,,,,,
00:03:56.909,,,,,,,,,,,,,,,
00:03:56.775,,x2,,,,,,e,,,,,,,
00:03:56.642,,,,,,,,,,,,,,,
00:03:56.509,,,,,,,,,,,,,,,
00:03:56.376,,,,,,,,,,,,,,,
00:03:56.243,x2,,,,,,,,,,,,,,
00:03:56.110,,,,,,,,,,,,,,,
00:03:55.977,,,,,,,,,,,,,,,
00:03:55.844,,,,,,,,,,,,,,,
00:03:55.711,,,,,,l2,,,,,,,,,
00:03:55.578,,,,,,,,,,,,,,,
00:03:55.445,,,,,,,,,,,,,,,
00:03:55.312,,,,,,,,,,,,,,,
00:03:55.179,,,,,x2,,,s,,,,,,,
00:03:55.046,,,,,,,,,,,,,,,
00:03:54.913,,,,,,,,,,,,,,,
00:03:54.781,,,,,,,,,,,,,,,
00:03:54.648,,x2,,,,,,,,,,,,,
00:03:54.516,,,,,,,,,,,,,,,
00:03:54.384,,,,,,,,e,,,,,,,
00:03:54.251,,,,,,,,,,,,,,,
00:03:54.119,x2,,,,,,,,,,,,,,
00:03:53.988,,,,,,,,,,,,,,,
00:03:53.856,,,,,,,,,,,,,,,
00:03:53.725,,,,,,,,,,,,,,,
00:03:53.593,,,,,,l2,,,,,,,,,
00:03:53.460,,,,,,,,,,,,,,,
00:03:53.327,,,,,,,,,,,,,,,
00:03:53.193,,,,,,,,,,,,,,,
00:03:53.060,,,,,x2,,,,,,,,,,
00:03:52.924,,,,,,,,,,,,,,,
00:03:52.787,,x2,,,,,,,,,,,,,
00:03:52.650,,,,,,,,,,,,,,,
00:03:52.513,x2,,,,,,,s,,,,,,,
00:03:52.379,,,,,,,,,,,,,,,
00:03:52.244,,,,,,,,,,,,,,,
00:03:52.110,,,,,,,,,,,,,,e,
00:03:51.975,,x3,,,,,,,,,,,,,m
00:03:51.840,,,,,,,,,,,,,,,
00:03:51.705,x3,,,,,,,,,,,,,,m
00:03:51.569,,,,,,,,,,,,,,,
00:03:51.434,,x3,,,,,,,,,,,,,m
00:03:51.302,,,,,,,,,,,,,,,
00:03:51.169,,,,,x3,,,,,,,,,,m
00:03:51.037,,,,,,,,,,,,,,,
00:03:50.905,,,,,,x3,,,,,,,,s,m
00:03:50.774,,,,,,,,,,,,,,,
00:03:50.643,,,,,,,,,,,,,,,
00:03:50.513,,,,,,,,,,,,,,,
00:03:50.382,,x2,,,x2,,,,,,,,,,
00:03:50.247,,,,,,,,,,,,,,,
00:03:50.111,,,,,,,,e,,,,,,,
00:03:49.976,,,,,,,,,,,,,,,
00:03:49.840,x2,,,,,x2,,,,,,,,,
00:03:49.707,,,,,,,,,,,,,,,
00:03:49.573,,,,,,,,,,,,,,,
00:03:49.439,,,,,,,,,,,,,,,
00:03:49.306,,x2,,,x2,,,,,,,,,,
00:03:49.174,,,,,,,,,,,,,,,
00:03:49.042,,,,,,,,,,,,,,,
00:03:48.910,,,,,,,,,,,,,,,
00:03:48.778,,,,,,x2,,s,,,,,,,
00:03:48.645,,,,,,,,,,,,,,,
00:03:48.511,,,,,x2,,,,,,,,,,
00:03:48.377,,,,,,,,,,,,,,,
00:03:48.244,,x2,,,,,,,,,,,,,
00:03:48.109,,,,,,,,,,,,,,,
00:03:47.973,x2,,,,,,,,,,,,,,
00:03:47.838,,,,,,,,,,,,,,e,
00:03:47.703,,,,,x3,,,,,,,,,,m
00:03:47.570,,,,,,,,,,,,,,,
00:03:47.437,,x3,,,,,,,,,,,,,m
00:03:47.304,,,,,,,,,,,,,,,
00:03:47.171,,,,,x3,,,,,,,,,,m
00:03:47.039,,,,,,,,,,,,,,,
00:03:46.907,,x3,,,,,,,,,,,,,m
00:03:46.775,,,,,,,,,,,,,,,
00:03:46.643,,,,,x3,,,,,,,,,s,m
00:03:46.510,,,,,,,,,,,,,,,
00:03:46.378,,r2,,,,,,,,,,,,,
00:03:46.245,,,,,,,,,,,,,,,
00:03:46.112,,,,,l2,,,,,,,,,,
00:03:45.979,,,,,,,,,,,,,,,
00:03:45.846,,,,,,,,e,,,,,,,
00:03:45.713,,,,,,,,,,,,,,,
00:03:45.580,x2,,,,,,,,,,,,,,
00:03:45.447,,,,,,,,,,,,,,,
00:03:45.315,,,,,,,,,,,,,,,
00:03:45.182,,,,,,,,,,,,,,,
00:03:45.049,,,,,,x2,,,,,,,,,
00:03:44.916,,,,,,,,,,,,,,,
00:03:44.783,,,,,,,,,,,,,,,
00:03:44.650,,,,,,,,,,,,,,,
00:03:44.517,,x2,,,,,,s,,,,,,,
00:03:44.385,,,,,,,,,,,,,,,
00:03:44.252,,,,,,,,,,,,,,,
00:03:44.119,,,,,,,,,,,,,,,
00:03:43.987,,,,,,x2,,,,,,,,,
00:03:43.854,,,,,,,,,,,,,,,
00:03:43.721,x2,,,,,,,,,,,,,,
00:03:43.588,,,,,,,,,,,,,,e,
00:03:43.455,,,,,x3,,,,,,,,,,m
00:03:43.322,,,,,,,,,,,,,,,
00:03:43.189,,,,,,x3,,,,,,,,,m
00:03:43.056,,,,,,,,,,,,,,,
00:03:42.922,,,,,x3,,,,,,,,,,m
00:03:42.789,,,,,,,,,,,,,,,
00:03:42.657,,,,,,x3,,,,,,,,,m
00:03:42.524,,,,,,,,,,,,,,,
00:03:42.391,,,,,x3,,,,,,,,,s,m
00:03:42.259,,,,,,,,,,,,,,,
00:03:42.126,,x2,,,,,,,,,,,,,
00:03:41.994,,,,,,,,,,,,,,,
00:03:41.862,,,,,,x2,,,,,,,,,
00:03:41.731,,,,,,,,,,,,,,,
00:03:41.599,,,,,,,,e,,,,,,,
00:03:41.468,,,,,,,,,,,,,,,
00:03:41.336,,,,,x2,,,,,,,,,,
00:03:41.203,,,,,,,,,,,,,,,
00:03:41.069,,,,,,,,,,,,,,,
00:03:40.936,,,,,,,,,,,,,,,
00:03:40.802,,x2,,,,,,,,,,,,,
00:03:40.663,,,,,,,,,,,,,,,
00:03:40.523,,,,,,,,,,,,,,,
00:03:40.384,,,,,,,,,,,,,,,
00:03:40.245,r2,,,,,,,,,,,,,,
00:03:40.111,,,,,,,,,,,,,,,
00:03:39.977,,,,,,l2,,,,,,,,,
00:03:39.843,,,,,,,,,,,,,,,
00:03:39.708,,,,,x2,,,,,,,,,,
00:03:39.580,,,,,,,,,,,,,,,
00:03:39.451,,,,,,,,,,,,,,,
00:03:39.322,,,,,,,,,,,,,,,
00:03:39.193,,x2,,,,,,,,,,,,,
00:03:39.065,,,,,,,,,,,,,,,
00:03:38.936,,x2,,,,,,,,,,,,,
00:03:38.807,,,,,,,,,,,,,,,
00:03:38.678,,,,,,,,,,,,,,,
00:03:38.544,,,,,,,,,,,,,,,
00:03:38.410,,,,,,,,,,,,,,,
00:03:38.275,,,,,,,,,,,,,,,
00:03:38.141,#,r2,*,*,l2,#,,,,,,,,,
00:03:38.001,,,,,,,,,,,,,,,
00:03:37.861,,,,,,,,,,,,,,e,mo
00:03:37.721,,,,,,,,,,,,,,,
00:03:37.581,,,,,,,,,,,,,,,
00:03:37.452,,,,,,,,,,,,,,,
00:03:37.323,,,,,,,,,,,,,,,
00:03:37.195,,,,@3,<3,,,,,,,,,,
00:03:37.066,,,,,,,,,,,,,,,
00:03:36.932,,,,,,,,,,,,,,,
00:03:36.797,,,,,,,,,,,,,,,
00:03:36.663,,,,,,,,,,,,,,,
00:03:36.528,,,,,,,,,e,,,,,,
00:03:36.399,,,,,,,,,,,,,,,
00:03:36.270,,,,,,,,,,,,,,,
00:03:36.142,,,,,,,,,,,,,,,
00:03:36.013,,,,$>3,^3,,,,,,,,,,mi
00:03:35.873,,,,,,,,,,,,,,,
00:03:35.733,,@3,,,,,,,,,,,,,mo
00:03:35.592,,,,,,,,,,,,,,,
00:03:35.452,,,,,,,,,,,,,,,
00:03:35.321,,,,,,,,,,,,,,,
00:03:35.191,,,,,,,,,,,,,,,
00:03:35.060,,,,,,,,,,,,,,,
00:03:34.929,,$^3,,,,,,,,,,,,,mi
00:03:34.800,,,,,,,,,,,,,,,
00:03:34.670,,,,,@3,,,,,,,,,,mo
00:03:34.541,,,,,,,,,,,,,,,
00:03:34.411,,,,,,,,,,,,,,,
00:03:34.270,,,,,,,,,,,,,,,
00:03:34.129,,,,,,,,,,,,,,,
00:03:33.988,,,,,,,,,,,,,,,
00:03:33.847,,,,,$^3,,,,,,,,,s,mi
00:03:33.712,,,,,,,,,,,,,,,
00:03:33.578,,,,,,,,,,,,,,,
00:03:33.443,>3,@3,,,,,,,,,,,,e,mo
00:03:33.309,,,,,,,,,,,,,,,
00:03:33.182,,,,,,,,,,,,,,,
00:03:33.055,,,,,,,,,,,,,,,
00:03:32.928,,,,,,,,,,,,,,,
00:03:32.800,^3,$<3,,,,,,,,,,,,,mi
00:03:32.657,,,,,,,,,,,,,,,
00:03:32.514,,,,@3,,,,,,,,,,,mo
00:03:32.371,,,,,,,,,,,,,,,
00:03:32.228,,,,,,,,,,,,,,,
00:03:32.100,,,,,,,,,,,,,,,
00:03:31.972,,,,,,,,,,,,,,,
00:03:31.844,,,,,,,,,,,,,,,
00:03:31.716,,,,$^3,,,,,s,,,,,s,mi
00:03:31.579,,,,,,,,,,,,,,,
00:03:31.442,,,,,,,,,,,,,,,
00:03:31.305,,,,,,,,,,,,,,,
00:03:31.168,,,,,,,,,,,,,,,
00:03:31.042,,,,,,,,,,,,,,,
00:03:30.916,,,,,,,,,,,,,,,
00:03:30.790,,,,,,,,,,,,,,,
00:03:30.665,,,,,,,,,,,,,,,
00:03:30.529,,,,,,,,,,,,,,,
00:03:30.394,,,,,,,,,,,,,,,
00:03:30.258,,,,,,,,,,,,,,,
00:03:30.122,,,,,,,,,e,,,,,,
00:03:29.986,,@3,,,,,,,,,,,,e,mo
00:03:29.850,,,,,,,,,,,,,,,
00:03:29.714,,,,,,,,,,,,,,,
00:03:29.578,,,,,,,,s,s,,,,,,
00:03:29.443,,,,,,,,,,,,,,,
00:03:29.308,,$^3,,,,,,,,,,,,,mi
00:03:29.174,,,,,,,,,,,,,,,
00:03:29.039,,,,,,@3,,,,,,,,,mo
00:03:28.906,,,,,,,,,,,,,,,
00:03:28.773,,,,,,$^3,,,,,,,,,mi
00:03:28.640,,,,,,,,,,,,,,,
00:03:28.507,,,,,@3,,,,,,,,,,mo
00:03:28.374,,,,,,,,,,,,,,,
00:03:28.241,,,,,$^3,,,,,,,,,,mi
00:03:28.108,,,,,,,,,,,,,,,
00:03:27.975,,,x3,,,,,e,e,,,,,,m
00:03:27.842,,,,,,,,,,,,,,,
00:03:27.709,,,,@3,,,,,,,,,,,mo
00:03:27.576,,,,,,,,,,,,,,,
00:03:27.443,,,,$^3,,,,,,,,,,s,mi
00:03:27.310,,,,,,,,,,,,,,,
00:03:27.176,,,,,,,,,,,,,,,
00:03:27.043,,,,,,,,,,,,,,,
00:03:26.910,,,,,,,,,,,e,e,e,e,
00:03:26.777,,,,,,,,,,,,,,,
00:03:26.644,,,,,,,,,,,,,,,
00:03:26.511,x3,,,x3,,,,,,,,,,,m
00:03:26.378,,,,,,,,,,,,,,,
00:03:26.245,,,,,,,,,,,,,,,
00:03:26.112,,,x3,x3,,,,,,,,,,,m
00:03:25.979,,,,,,,,,,,,,,,
00:03:25.846,x3,,,,,,,,,,,,,,m
00:03:25.713,,,,,,,,,,,,,,,
00:03:25.580,,,,x3,,,,,,,,,,,m
00:03:25.447,,,,,,,,,,,,,,,
00:03:25.314,x3,,,,,,,,,,s,s,s,s,m
00:03:25.181,,,,,,,,,,,,,,,
00:03:25.048,,,,,,,,,,,,,,,
00:03:24.915,,,,,,,,,,,,,,,
00:03:24.782,,,,,,,,,,,,,,,
00:03:24.649,,,,,,,,,,,e,e,e,e,
00:03:24.516,,,,,,,,,,,,,,,
00:03:24.383,,,,,,,,,,,,,,,
00:03:24.250,,x3,,,x3,,,,,,,,,,m
00:03:24.117,,,,,,,,,,,,,,,
00:03:23.984,,,x3,x3,,,,,,,,,,,m
00:03:23.851,,,,,,,,,,,,,,,
00:03:23.718,,x3,,,,,,,,,,,,,m
00:03:23.584,,,,,,,,,,,,,,,
00:03:23.451,,,,,x3,,,,,,,,,,m
00:03:23.318,,,,,,,,,,,,,,,
00:03:23.185,,x3,,,,,,s,,,s,s,s,s,m
00:03:23.052,,,,,,,,,,,,,,,
00:03:22.919,,,,,,,,,,,,,,,
00:03:22.786,,,,,,,,,,,,,,,
00:03:22.653,,,,,,,,,,,e,e,e,e,
00:03:22.520,,,,,,,,,,,,,,,
00:03:22.387,,,,x3,,,,,,,,,,,m
00:03:22.254,,,,,,,,,,,,,,,
00:03:22.121,,@3,,,,,,,,,,,,,mo
00:03:21.988,,,,,,,,,,,,,,,
00:03:21.855,,$^3,,,,,,e,,,,,,,mi
00:03:21.722,,,,,,,,,,,,,,,
00:03:21.589,,,,x3,,,,,,,,,,,m
00:03:21.456,,,,,,,,,,,,,,,
00:03:21.323,,@3,,,,,,,,,,,,,mo
00:03:21.190,,,,,,,,,,,,,,,
00:03:21.057,,$^3,,,,,,s,,,s,s,s,s,mi
00:03:20.924,,,,,,,,,,,,,,,
00:03:20.791,,,,,,,,,,,,,,,
00:03:20.658,,,,,,,,,,,,,,,
00:03:20.525,,,,,,,,,,,,,,,
00:03:20.392,,,,,,,,,,,e,e,e,e,
00:03:20.259,,,,,,,,,,,,,,,
00:03:20.126,,,,,,,,,,,,,,,
00:03:19.992,,x3,,,x3,,,,,,,,,,m
00:03:19.859,,,,,,,,,,,,,,,
00:03:19.726,,,x3,x3,,,,,,,,,,,m
00:03:19.593,,,,,,,,,,,,,,,
00:03:19.460,,,,,x3,,,,,,,,,,m
00:03:19.327,,,,,,,,,,,,,,,
00:03:19.194,,x3,,,,,,,,,,,,,m
00:03:19.061,,,,,,,,,,,,,,,
00:03:18.928,,,,,x3,,,,,,s,s,s,s,m
00:03:18.795,,,,,,,,,,,,,,,
00:03:18.662,,,,,,,,,,,,,,,
00:03:18.529,,,,,,,,,,,,,,,
00:03:18.396,,,,,,,,,,,e,e,e,e,
00:03:18.263,,,,,,,,,,,,,,,
00:03:18.130,,,,,,,,,,,,,,,
00:03:17.997,,,,,,,,,,,,,,,
00:03:17.864,,,x3,x3,,,,,,,,,,,m
00:03:17.731,,,,,,,,,,,,,,,
00:03:17.598,,x3,,,x3,,,,,,,,,,m
00:03:17.465,,,,,,,,,,,,,,,
00:03:17.332,,x3,,,,,,,,,,,,,m
00:03:17.199,,,,,,,,,,,,,,,
00:03:17.066,,,,,x3,,,,,,,,,,m
00:03:16.933,,,,,,,,,,,,,,,
00:03:16.800,#,l3,#,#,r3,#,,,,,s,s,s,s,m
00:03:16.667,,,,,,,,,,,,,,,
00:03:16.533,,,,,,,,,,,,,,,
00:03:16.400,,,,,,,,,,,,,,,
00:03:16.267,,,,,,,,,,,,,,,
00:03:16.134,,,,,,,,,,,e,e,e,e,
00:03:16.001,,,,,,,,,,,,,,,
00:03:15.868,,,,,,,,,,,,,,,
00:03:15.735,,x3,,,x3,,,,,,,,,,m
00:03:15.602,,,,,,,,,,,,,,,
00:03:15.469,,x3,,,x3,,,,,,,,,,m
00:03:15.336,,,,,,,,,,,,,,,
00:03:15.203,,,,,x3,,,,,,,,,,m
00:03:15.070,,,,,,,,,,,,,,,
00:03:14.937,,x3,,,,,,,,,,,,,m
00:03:14.804,,,,,,,,,,,,,,,
00:03:14.671,,,,,x3,,,,,,s,s,s,s,m
00:03:14.538,,,,,,,,,,,,,,,
00:03:14.405,,,,,,,,,,,,,,,
00:03:14.272,,,,,,,,,,,,,,,
00:03:14.139,,,,,,,,,,,e,e,e,e,
00:03:14.006,,,,,,,,,,,,,,,
00:03:13.873,,,,,l3,,,,,,,,,,m
00:03:13.740,,,,,,,,,,,,,,,
00:03:13.607,,@3,,,,,,,,,,,,,mo
00:03:13.474,,,,,,,,,,,,,,,
00:03:13.341,,$^3,,,,,,,,,,,,,mi
00:03:13.208,,,,,,,,,,,,,,,
00:03:13.075,,,,,l3,,,,,,,,,,m
00:03:12.941,,,,,,,,,,,,,,,
00:03:12.808,,@3,,,,,,,,,,,,,mo
00:03:12.675,,,,,,,,,,,,,,,
00:03:12.542,,$^3,,,,,,,s,,s,s,s,s,mi
00:03:12.408,,,,,,,,,,,,,,,
00:03:12.275,,,,,,,,,,,,,,,
00:03:12.141,,,,,,,,,,,,,,,
00:03:12.008,,,,,,,,,,,,,,,
00:03:11.874,,,,,,,,,,,e,e,e,e,
00:03:11.740,,,,,,,,,,,,,,,
00:03:11.607,,,,,,,,,,,,,,,
00:03:11.473,,x3,,,x3,,,,,,,,,,m
00:03:11.339,,,,,,,,,,,,,,,
00:03:11.205,,x3,,,x3,,,,,,,,,,m
00:03:11.070,,,,,,,,,,,,,,,
00:03:10.936,,,,,x3,,,,,,,,,,m
00:03:10.803,,,,,,,,,,,,,,,
00:03:10.669,,x3,,,,,,,,,,,,,m
00:03:10.536,,,,,,,,,,,,,,,
00:03:10.402,,,,,x3,,,,,,s,s,s,s,m
00:03:10.270,,,,,,,,,,,,,,,
00:03:10.138,,,,,,,,,,,,,,,
00:03:10.006,,,,,,,,,,,,,,,
00:03:09.873,,,,,,,,,,,,,,,
00:03:09.742,,,,,,,,,,,e,e,e,e,
00:03:09.611,,,,,,,,,,,,,,,
