00:04:00.728,,,,,,,,,,,,,,,
00:04:00.597,,,,,,,,,,,,,,,
00:04:00.467,,,,,,,,,,,,,,,
00:04:00.337,,,,,,,,,,,,,,,
00:04:00.206,,,,,,,,,,,,,,,
00:04:00.076,,,,,,,,,,,,,,,
00:03:59.945,,,,,,,,,,,,,,,
00:03:59.815,,,,,,,,,,,,,,,
00:03:59.684,,,,,,,,,,,,,,,
00:03:59.554,,,,,,,,,,,,,,,
00:03:59.424,,,,,,,,,,,,,,,
00:03:59.292,,,,,,,,,,,,,,,
00:03:59.160,,,,,,,,,,,,,,,
00:03:59.029,,,,,,,,,,,,,,,
00:03:58.897,,,,,,,,,,,,,,,
00:03:58.763,,,,,,,,,,,,,,,
00:03:58.629,,,,,,,,,,,,,,,
00:03:58.495,,,,,,,,,,,,,,,
00:03:58.361,,,,,,,,,,,,,,,
00:03:58.227,,,,,,,,,,,,,,,
00:03:58.093,,,,,,,,,,,,,,,
00:03:57.959,,,,,,,,,,,,,,,
00:03:57.825,,,,,,,,,,,,,,,
00:03:57.690,,,,,,,,,,,,,,,
00:03:57.556,,,,,,,,,,,,,,,
00:03:57.422,,,,,,,,,,,,,,,
00:03:57.288,,,,,,,,,,,,,,,
00:03:57.155,,,,,,,,,,,,,,,
00:03:57.022,,,,,,,,,,,,,,,
00:03:56.889,,,,,,,,,,,,,,,
00:03:56.756,,,,,,,,,,,,,,,
00:03:56.624,,,,,,,,,,,,,,,
00:03:56.492,,,,,,,,,,,,,,,
00:03:56.360,,,,,,,,,,,,,,,
00:03:56.228,,,,,,,,,,,,,,,
00:03:56.097,,,,,,,,,,,,,,,
00:03:55.966,,,,,,,,,,,,,,,
00:03:55.834,,,,,,,,,,,,,,,
00:03:55.703,,,,,,,,,,,,,,,
00:03:55.572,,,,,,,,,,,,,,,
00:03:55.442,,,,,,,,,,,,,,,
00:03:55.311,,,,,,,,,,,,,,,
00:03:55.180,,,,,,,,,,,,,,,
00:03:55.050,,,,,,,,,,,,,,,
00:03:54.920,,,,,,,,,,,,,,,
00:03:54.790,,,,,,,,,,,,,,,
00:03:54.660,,,,,,,,,,,,,,,
00:03:54.530,,,,,,,,,,,,,,,
00:03:54.401,,,,,,,,,,,,,,,
00:03:54.271,,,,,,,,,,,,,,,
00:03:54.141,,,,,,,,,,,,,,,
00:03:54.013,,,,,,,,,,,,,,,
00:03:53.884,,,,,,,,,,,,,,,
00:03:53.756,,,,,,,,,,,,,,,
00:03:53.627,,,,,,,,,,,,,,,
00:03:53.501,,,,,,,,,,,,,,,
00:03:53.374,,,,,,,,,,,,,,,
00:03:53.247,,,,,,,,,,,,,,,
00:03:53.120,,,,,,,,,,,,,,,
00:03:52.993,,,,,,,,,,,,,,,
00:03:52.866,,,,,,,,,,,,,,,
00:03:52.739,,,,,,,,,,,,,,,
00:03:52.612,,,,,,,,,,,,,,,
00:03:52.483,,,,,,,,,,,,,,,
00:03:52.354,,,,,,,,,,,,,,,
00:03:52.225,,,,,,,,,,,,,,,
00:03:52.097,,,,,,,,,,,,,,,
00:03:51.966,,,,,,,,,,,,,,,
00:03:51.835,,,,,,,,,,,,,,,
00:03:51.704,,,,,,,,,,,,,,,
00:03:51.573,,,,,,,,,,,,,,,
00:03:51.440,,,,,,,,,,,,,,,
00:03:51.307,,,,,,,,,,,,,,,
00:03:51.174,,,,,,,,,,,,,,,
00:03:51.042,,,,,,,,,,,,,,,
00:03:50.910,,,,,,,,,,,,,,,
00:03:50.778,,,,,,,,,,,,,,,
00:03:50.646,,,,,,,,,,,,,,,
00:03:50.514,,,,,,,,,,,,,,,
00:03:50.386,,,,,,,,,,,,,,,
00:03:50.258,,,,,,,,,,,,,,,
00:03:50.130,,,,,,,,,,,,,,,
00:03:50.002,,,,,,,,,,,,,,,
00:03:49.875,,,,,,,,,,,,,,,
00:03:49.747,,,,,,,,,,,,,,,
00:03:49.619,,,,,,,,,,,,,,,
00:03:49.492,,,,,,,,,,,,,,,
00:03:49.361,,,,,,,,,,,,,,,
00:03:49.230,,,,,,,,,,,,,,,
00:03:49.099,,,,,,,,,,,,,,,
00:03:48.968,,,,,,,,,,,,,,,
00:03:48.834,,,,,,,,,,,,,,,
00:03:48.701,,,,,,,,,,,,,,,
00:03:48.568,,,,,,,,,,,,,,,
00:03:48.434,,,,,,,,,,,,,,,
00:03:48.300,,,,,,,,,,,,,,,
00:03:48.167,,,,,,,,,,,,,,,
00:03:48.033,,,,,,,,,,,,,,,
00:03:47.899,,,,,,,,,,,,,,,
00:03:47.767,,,,,,,,,,,,,,,
00:03:47.636,,,,,,,,,,,,,,,
00:03:47.504,,,,,,,,,,,,,,,
00:03:47.372,,,,,,,w,w,w,w,,,,,
00:03:47.246,,,,,,,,,,,,,,,
00:03:47.121,,,,,,,,,,,,,,,
00:03:46.995,,,,,,,,,,,,,,,
00:03:46.869,,,,,,,,,,,,,,,
00:03:46.741,,,,,,,,,,,,,,,
00:03:46.613,,,,,,,,,,,,,,,
00:03:46.485,,,,,,,,,,,,,,,
00:03:46.357,,,,,,,,,,,,,,,
00:03:46.231,,,,,,,,,,,,,,,
00:03:46.105,,,,,,,,,,,,,,,
00:03:45.979,,,,,,,,,,,,,,,
00:03:45.853,,,,,,,,,,,,,,,
00:03:45.721,,,,,,,,,,,,,,,
00:03:45.589,,,,,,,,,,,,,,,
00:03:45.457,,,,,,,,,,,,,,,
00:03:45.325,,,,,,,,,,e,,,,,
00:03:45.191,,,,,,,,,,,,,,,
00:03:45.057,,x3,,,,,,,,,,,,,
00:03:44.923,,,,,,,,,,,,,,,
00:03:44.788,,,x3,,,,,,,,,,,,
00:03:44.660,,,,,,,,,,,,,,,
00:03:44.531,,,,x3,,,,,,,,,,,
00:03:44.402,,,,,,,,,,,,,,,
00:03:44.274,,,,,x3,,,,,s,,,,,
00:03:44.141,,,,,,,,,,,,,,,
00:03:44.009,,,,,,,,,,,,,,,
00:03:43.876,,,,,,,,,,,,,,,
00:03:43.743,,,,,,,,,,,,,,,
00:03:43.620,,,,,,,,e,,,,,,,
00:03:43.497,,,,,x4,,,,,,,,,,
00:03:43.374,,,,,,,,,,,,,,,
00:03:43.250,,x4,,,,,,,,,,,,,
00:03:43.120,,,,,,,,,,,,,,,
00:03:42.990,,,,,x4,,,,,,,,,,
00:03:42.860,,,,,,,,,,,,,,,
00:03:42.730,,,x4,,,,,,,,,,,,
00:03:42.596,,,,,,,,,,,,,,,
00:03:42.462,,,,,,,,,,,,,,,
00:03:42.328,,,,,,,,,,,,,,,
00:03:42.194,,,,x4,,,,,,,,,,,
00:03:42.067,,,,,,,,,,,,,,,
00:03:41.939,,,,,,,,,,,,,,,
00:03:41.812,,,,,,,,,,,,,,,
00:03:41.685,,,,,,,,,,,,,,,
00:03:41.554,,,,,,,,,,,,,,,
00:03:41.423,,x4,,,,,,,,,,,,,
00:03:41.293,,,,,,,,,,,,,,,
00:03:41.162,,,,,x4,,,,,,,,,,
00:03:41.030,,,,,,,,,,,,,,,
00:03:40.898,,x4,,,,,,,,,,,,,
00:03:40.767,,,,,,,,,,,,,,,
00:03:40.635,,,,x4,,,,,,,,,,,
00:03:40.511,,,,,,,,,,,e,,,e,
00:03:40.388,,,,,,,,,,,,,,,
00:03:40.264,,,,,,,,,,e,,,,,
00:03:40.141,,,x4,,,,,,,s,,,,,
00:03:40.004,,,,,,,,,,,s,,,s,
00:03:39.867,,,,,,,,,,,,,,,
00:03:39.730,,,,,,,,,,,,,,,
00:03:39.592,,,,,,,,,,,,,,,
00:03:39.463,,,,,,,,,,,,,,,
00:03:39.333,,,,x4,,,,,,,,,,,
00:03:39.203,,,,,,,,,,,,,,,
00:03:39.073,,,,,x4,,,,,,,,,,
00:03:38.944,,,,,,,,,,e,,,,,
00:03:38.814,,,,,,x4,,,,,,,,,
00:03:38.684,,,,,,,,,,,,,,,
00:03:38.554,,,x4,,,,,,,,,,,,
00:03:38.424,,,,,,,,,,,,,,,
00:03:38.294,,,,,,,,,,,,,,,
00:03:38.163,,,,,,,,,,,,,,,
00:03:38.033,,x4,,,,,,,,s,,,,,
00:03:37.898,,,,,,,,,,,,,,,
00:03:37.764,,,,,,,,,,,,,,,
00:03:37.629,,,,,,,,,,,,,,,
00:03:37.494,,,,,,,,,,,,,,,
00:03:37.368,,,,,,,,,,,,,,,
00:03:37.242,,,x4,,,,,,,,,,,,
00:03:37.116,,,,,,,,,,,,,,,
00:03:36.990,,x4,,,,,,,,,,,,,
00:03:36.855,,,,,,,,,,,,,,,
00:03:36.721,x4,,,,,,,,,,,,,,
00:03:36.586,,,,,,,,,,,,,,,
00:03:36.452,,,,x4,,,,,,,,,,,
00:03:36.319,,,,,,,,,,,e,,,e,
00:03:36.186,,,,,,,,,,,,,,,
00:03:36.054,,,,,,,,,,e,,,,,
00:03:35.921,,,,,x4,,,,,,,,,,
00:03:35.794,,,,,,,,,,,,,,,
00:03:35.668,,,,,,,,,,,,,,,
00:03:35.541,,,,,,,,,,,,,,,
00:03:35.414,,,,,,,,,,s,s,,,s,
00:03:35.282,,,,,,,,,,,,,,,
00:03:35.151,,x4,,,,,,,,,,,,,
00:03:35.019,,,,,,,,,,,,,,,
00:03:34.887,,x4,,,,,,,,,,,,,
00:03:34.753,,,,,,,,,,,,,,,
00:03:34.618,x4,,,,,,,,,,,,,,
00:03:34.484,,,,,,,,,,,,,,,
00:03:34.350,,,,x4,,,,,,,,,,,
00:03:34.221,,,,,,,,,,,,,,,
00:03:34.093,,,,,,,,,,,,,,,
00:03:33.965,,,,,,,,,,,,,,,
00:03:33.837,,,,x4,,,,,,,,,,,
00:03:33.704,,,,,,,,,,,,,,,
00:03:33.572,,,,,,,,,,,,,,,
00:03:33.439,,,,,,,,,,,,,,,
00:03:33.307,,,,,,,,,,,,,,,
00:03:33.175,,,,,,,,,,,,,,,
00:03:33.043,,,,x4,,,,,,,,,,,
00:03:32.911,,,,,,,,,,,,,,,
00:03:32.779,,,,x4,,,,,,,,,,,
00:03:32.648,,,,,,,,,,,,,,,
00:03:32.517,,,,,x4,,,,,,,,,,
00:03:32.386,,,,,,,,,,,,,,,m
00:03:32.255,,,x4,,,,,,,,,,,,
00:03:32.125,,,,,,,,,,,e,,,e,m
00:03:31.995,,,,,,,,,,,,,,,
00:03:31.866,,,,,,,,,,e,,,,,m
00:03:31.736,,,x4,x3,,,,s,,,,,,,
00:03:31.585,,,,,,,,,,,,,,,m
00:03:31.434,,,,,,,,,,,,,,,
00:03:31.283,,,,,,,,,,,,,,,m
00:03:31.133,,,,,x3,,,,,,s,,,s,
00:03:30.997,,,,,,,,,,,,,,,
00:03:30.862,,,,,,,,,,,,,,,
00:03:30.726,,,,,,,,,,,e,,,e,
00:03:30.591,,,,,,,,,,,,,,,
00:03:30.466,,@3,,,@3,,e,e,e,,,,,,
00:03:30.341,,,,,,,,,,,,,,,
00:03:30.216,,,,,,,,,,,,,,,
00:03:30.091,,,,,,,,,,,,,,,
00:03:29.963,,,,,,,,,,,,,,,
00:03:29.835,,,,,,,,,,,,,,,
00:03:29.707,,,,,,,,,,,,,,,
00:03:29.579,,$^3,,,$^3,,,s,,,,,,,
00:03:29.447,,,,,,,,,,,,,,,
00:03:29.315,,,,,,,,,,,,,,,
00:03:29.183,,,,,,,,,,,,,,,
00:03:29.051,x3,,,,,x3,,,,,,,,,
00:03:28.916,,,,,,,,,,,,,,,
00:03:28.782,,@3,,,@3,,,,,,,,,,
00:03:28.648,,,,,,,,,,,,,,,
00:03:28.514,,,,,,,,,,,,,,,
00:03:28.380,,,,,,,,,,,,,,,
00:03:28.245,,$^3,,,$^3,,,,,,,,,,
00:03:28.110,,,,,,,,,,,,,,,m
00:03:27.976,,,@3,@3,,,,,,,,,,,
00:03:27.841,,,,,,,,,,,,,,,m
00:03:27.706,,,,,,,,,,,,,,,
00:03:27.571,,,,,,,,e,,,,,,,m
00:03:27.436,,,$^3,$^3,,,,,,,s,,,s,
00:03:27.304,,,,,,,,,,,,,,,m
00:03:27.172,,,,,,,,,,,,,,,
00:03:27.040,,,,,,,,,,,e,,,e,m
00:03:26.908,,,,,@3,,,,,,,,,,
00:03:26.778,,,,,,,,,,,,,,,
00:03:26.649,,,,,,,,,,,,,,,
00:03:26.520,,,,,,,,,,,,,,,
00:03:26.390,,,,,,,,,,,,,,,
00:03:26.261,,,,,,,,,,,,,,,
00:03:26.132,,,,,$^3,,,,,,,,,,
00:03:26.003,,,,,,,,,,,,,,,
00:03:25.873,,,,,,@3,,,,,,,,,
00:03:25.744,,,,,,,,,,,,,,,
00:03:25.615,,,,,,,,,,,,,,,
00:03:25.485,,,,,,,,,,,,,,,
00:03:25.356,,,,,,$^3,,,,,,,,,
00:03:25.225,,,,,,,,,,,,,,,
00:03:25.094,,,,,,,,,,,,,,,
00:03:24.963,,,,,,,,,,,,,,,
00:03:24.832,,,,,,x3,,,,,,,,,
00:03:24.700,,,,,,,,,,,,,,,
00:03:24.568,,,,,@3,,,,,,,,,,
00:03:24.435,,,,,,,,,,,,,,,
00:03:24.303,,,,,,,,,,,,,,,
00:03:24.172,,,,,,,,,,,,,,,
00:03:24.041,,,,,$^3,,,,,,,,,,
00:03:23.910,,,,,,,,,,,,,,,m
00:03:23.779,,,,@3,,,,,,,,,,,
00:03:23.648,,,,,,,,,,,,,,,m
00:03:23.516,,,,,,,,,,,,,,,
00:03:23.385,,,,,,,,,,,,,,,m
00:03:23.253,,,,$^3,,,,,,,s,,,s,
00:03:23.120,,,,,,,,,,,,,,,m
00:03:22.987,,,,,,,,,,,,,,,
00:03:22.855,,,,,,,,,,,,,,,m
00:03:22.722,@3,,,,,,,,,,e,,,e,
00:03:22.589,,,,,,,,,,,,,,,
00:03:22.457,,,,,,,,,,,,,,,
00:03:22.324,,,,,,,,,,,,,,,
00:03:22.191,,,,,,,,,,,,,,,
00:03:22.058,,,,,,,,,,,,,,,
00:03:21.926,$^3,,,,,,,,,,,,,,
00:03:21.793,,,,,,,,,,,,,,,
00:03:21.660,,@3,,,,,,,,,,,,,
00:03:21.527,,,,,,,,,,,,,,,
00:03:21.395,,,,,,,,,,,,,,,
00:03:21.262,,,,,,,,,,,,,,,
00:03:21.129,,$^3,,,,,,,,,,,,,
00:03:20.998,,,,,,,,,,,,,,,
00:03:20.866,,,,,,,,,,,,,,,
00:03:20.734,,,,,,,,,,,,,,,
00:03:20.603,,x3,,,,,,,,,,,,,
00:03:20.473,,,,,,,,,,,,,,,
00:03:20.344,,,@3,,,,,,,,,,,,
00:03:20.215,,,,,,,,,,,,,,,
00:03:20.086,,,,,,,,,,,,,,,
00:03:19.956,,,,,,,,,,,,,,,
00:03:19.827,,,$^3,,,,,,,,,,,,
00:03:19.698,,,,,,,,,,,,,,,
00:03:19.568,,@3,,,,,,,,,,,,,
00:03:19.438,,,,,,,,,,,,,,,
00:03:19.308,,,,,,,,,,,,,,,
00:03:19.177,,,,,,,,,,,,,,,
00:03:19.047,,$^3,,,,,,,,,,,,,
00:03:18.916,,,,,,,,,,,,,,,
00:03:18.786,,,,,,,,,,,,,,,
00:03:18.655,,,,,,,,,,,,,,,
00:03:18.525,,,,x3,,,,,,,,,,,
00:03:18.394,,,,,,,,,,,,,,,mo
00:03:18.264,,,,,@3,,,,,,,,,,
00:03:18.134,,,,,,,,,,,,,,,
00:03:18.003,,,,,,,,,,,,,,,
00:03:17.873,,,,,,,,,,,,,,,
00:03:17.742,,,,,$^3,,,,,,,,,,
00:03:17.612,,,,,,,,,,,,,,,
00:03:17.481,,@3,,,,,,,,,,,,,
00:03:17.351,,,,,,,,,,,,,,,
00:03:17.221,,,,,,,,,,,,,,,
00:03:17.090,,,,,,,,,,,,,,,
00:03:16.960,,$^3,,,,,,,,,,,,,
00:03:16.829,,,,,,,,,,,,,,,
00:03:16.697,,,,,,,,,,,,,,,
00:03:16.566,,,,,,,,,,,,,,,mi
00:03:16.435,,,l3,,,,,,,,,,,,
00:03:16.304,,,,,,,,,,,,,,,mo
00:03:16.173,,,,,@3,,,,,,,,,,
00:03:16.042,,,,,,,,,,,,,,,
00:03:15.912,,,,,,,,,,,,,,,
00:03:15.780,,,,,,,,,,,,,,,
00:03:15.648,,,,,$^3,,,,,,,,,,
00:03:15.517,,,,,,,,,,,,,,,mi
00:03:15.385,,,,@3,,,,,,,,,,,
00:03:15.252,,,,,,,,,,,,,,,mo
00:03:15.119,,,,,,,,,,,,,,,
00:03:14.986,,,,,,,,,,,,,,,
00:03:14.853,,,,$^3,,,,,,,s,,,,
00:03:14.724,,,,,,,,,,,,,,,
00:03:14.595,,,,,,,,,,,,,,,
00:03:14.466,,,,,,,,,,,,,,,mi
00:03:14.337,,x3,,,x3,,,,,,,,,,
00:03:14.208,,,,,,,,,,,,,,,
00:03:14.079,,,,,,,,,,,,,,,mo
00:03:13.950,,,,,,,,,,,,,,,
00:03:13.822,,x3,,,x3,,,,,,,,,,
00:03:13.690,,,,,,,,,,,,,,,
00:03:13.557,,,,,,,,,,,,,,,
00:03:13.425,,,,,,,,,,,,,,,mi
00:03:13.293,x3,,,,,x3,,,,,,,,,
00:03:13.161,,,,,,,,,,,,,,,mo
00:03:13.028,,,,,,,,,,,,,,,
00:03:12.896,,,,,,,,,,,,,,,
00:03:12.763,,x3,,,x3,,,,,,,,,,
00:03:12.634,,,,,,,,,,,,,,,
00:03:12.504,,,,,,,,,,,,,,,
00:03:12.374,,,,,,,,,,,,,,,mi
00:03:12.245,,,x3,x3,,,,,,,,,,,
00:03:12.117,,,,,,,,,,,,,,,
00:03:11.988,,,,,@3,,,,,,,,,,
00:03:11.860,,,,,,,,,,,,,,,
00:03:11.732,,,,,,,,,,,e,,,,
00:03:11.604,,,,,,,,,,,,,,,
00:03:11.476,,,,,$^3,,,,,,,,,,
00:03:11.347,,,,,,,,,,,,,,,
00:03:11.219,,,,,,@3,,,,,,,,,
00:03:11.089,,,,,,,,,,,,,,,
00:03:10.959,,,,,,,,,,,,,,,
00:03:10.830,,,,,,,,,,,,,,,
00:03:10.700,,,,,,$^3,,,,,s,,,,mo
00:03:10.568,,,,,,,,,,,,,,,
00:03:10.436,,,,,,,,,,,,,,,
00:03:10.304,,,,,,,,,,,,,,,
00:03:10.172,,,,,l3,,,,,,,,,,
00:03:10.039,,,,,,,,,,,,,,,mi
00:03:09.906,,,,@3,,,,,,,,,,,
00:03:09.774,,,,,,,,,,,,,,,mo
00:03:09.641,,,,,,,,,,,,,,,
00:03:09.507,,,,,,,,,,,,,,,mi
00:03:09.374,,,,$^3,,,,,,,,,,,
00:03:09.240,,,,,,,,,,,,,,,mo
00:03:09.107,@3,,,,,,,,,,,,,,
00:03:08.973,,,,,,,,,,,,,,,mi
00:03:08.840,,,,,,,,,,,,,,,
00:03:08.707,,,,,,,,,,,,,,,m
00:03:08.573,$^3,,,,,,,,,,,,,,
00:03:08.441,,,,,,,,,,,,,,,mo
00:03:08.309,,,,,,,,,,,,,,,
00:03:08.177,,,,,,,,,,,,,,,mi
00:03:08.045,r3,,,,,,,,,,,,,,
00:03:07.914,,,,,,,,,,,,,,,
00:03:07.783,,@3,,,,,,,,,,,,,
00:03:07.652,,,,,,,,,,,,,,,
00:03:07.521,,,,,,,,,,,e,,,,
00:03:07.390,,,,,,,,,,,,,,,
00:03:07.260,,$^3,,,,,,,,,,,,,m
00:03:07.129,,,,,,,,,,,,,,,
00:03:06.999,,,@3,,,,,,,,,,,,
00:03:06.869,,,,,,,,,,,,,,,m
00:03:06.738,,,,,,,,,,,,,,,
00:03:06.608,,,,,,,,,,,,,,,m
00:03:06.477,,,$^3,,,,,,,,s,,,,
00:03:06.348,,,,,,,,,,,,,,,m
00:03:06.219,,,,,,,,,,,,,,,
00:03:06.089,,,,,,,,,,,,,,,m
00:03:05.960,,x3,,,x3,,,,,,,,,,
00:03:05.832,,,,,,,,,,,,,,,
00:03:05.704,,,,,,,,,,,,,,,
00:03:05.576,,,,,,,,,,,,,,,
00:03:05.448,,x3,,,x3,,,,,,,,,,
00:03:05.318,,,,,,,,,,,,,,,
00:03:05.188,,,,,,,,,,,,,,,
00:03:05.058,,,,,,,,,,,,,,,m
00:03:04.928,,x3,,,x3,,,,,,,,,,
00:03:04.801,,,,,,,,,,,,,,,m
00:03:04.674,,,,,,,,,,,,,,,
00:03:04.547,,,,,,,,,,,,,,,m
00:03:04.421,,x3,,,x3,,,,,,,,,,
00:03:04.284,,,,,,,,,,,,,,,m
00:03:04.148,,,,,,,,,,,,,,,
00:03:04.012,,,,,,,,,,,,,,,m
00:03:03.875,,x3,,,x3,,,,,,,,,,
00:03:03.744,,,,,,,,,,,,,,,
00:03:03.612,,,,,,,,,,,,,,,
00:03:03.480,,,,,,,,,,,,,,,
00:03:03.349,,,,,,,,,,,,,,,
00:03:03.221,,,,,,,,,,,,,,,m
00:03:03.093,,,l3,,,,,,,,,,,,
00:03:02.966,,,,,,,,,,,,,,,mo
00:03:02.838,,,,@3,,,,,,,,,,,
00:03:02.707,,,,,,,,,,,,,,,mi
00:03:02.576,,,,,,,,,,,,,,,
00:03:02.445,,,,,,,,,,,,,,,m
00:03:02.314,,,,$^3,,,,,,,,,,,
00:03:02.182,,,,,,,,,,,,,,,mo
00:03:02.051,,,,,,,,,,,,,,,
00:03:01.919,,,,,,,,,,,,,,,mi
00:03:01.788,,,,,x3,,,,,,,,,,
00:03:01.658,,,,,,,,,,,,,,,
00:03:01.528,,,,,,@3,,,,,,,,,
00:03:01.398,,,,,,,,,,,,,,,
00:03:01.268,,,,,,,,,,,,,,,
00:03:01.138,,,,,,,,,,,,,,,
00:03:01.009,,,,,,$^3,,,,,,,,,
00:03:00.880,,,,,,,,,,,,,,,m
00:03:00.750,,,,,@3,,,,,,,,,,
00:03:00.622,,,,,,,,,,,,,,,m
00:03:00.493,,,,,,,,,,,,,,,
00:03:00.365,,,,,,,,,,,,,,,m
00:03:00.236,,,,,$^3,,,,,,,,,,
00:03:00.108,,,,,,,,,,,,,,,m
00:02:59.979,,,,,,,,,,,,,,,
00:02:59.851,,,,,,,,,,,,,,,m
00:02:59.722,,,l3,,,,,,,,,,,,
00:02:59.593,,,,,,,,,,,,,,,
00:02:59.464,,,,,,,,,,,,,,,
00:02:59.335,,,,,,,,,,,,,,,
00:02:59.206,,,,,,,,,,,,,,,
00:02:59.075,,r3,,,,,,,,,,,,,
00:02:58.944,,,,,,,,,,,,,,,
00:02:58.813,,,,@3,,,,,,,,,,,m
00:02:58.682,,,,,,,,,,,,,,,
00:02:58.546,,,,,,,,,,,,,,,m
00:02:58.410,,,,,,,,,,,,,,,
00:02:58.275,,,,,,,,,,,,,,,m
00:02:58.139,,,,$^3,,,,,,,,,,,
00:02:58.005,,,,,,,,,,,,,,,m
00:02:57.871,,,,,,,,,,,,,,,
00:02:57.737,,,,,,,,,,,,,,,m
00:02:57.603,,,,,x3,,,,,,,,,,
00:02:57.474,,,,,,,,,,,,,,,
00:02:57.344,,,,,,@3,,,,,,,,,
00:02:57.215,,,,,,,,,,,,,,,
00:02:57.085,,,,,,,,,,,,,,,
00:02:56.955,,,,,,,,,,,,,,,
00:02:56.825,,,,,,$^3,,,,,,,,,
00:02:56.695,,,,,,,,,,,,,,,m
00:02:56.565,,,,,@3,,,,,,,,,,
00:02:56.435,,,,,,,,,,,,,,,m
00:02:56.304,,,,,,,,,,,,,,,
00:02:56.174,,,,,,,,,,,,,,,m
00:02:56.043,,,,,$^3,,,,,,,,,,
00:02:55.912,,,,,,,,,,,,,,,m
00:02:55.782,,,,,,,,,,,,,,,
00:02:55.651,,,,,,,,,,,,,,,m
00:02:55.520,,,,x3,,,,,,,,,,,
00:02:55.388,,,,,,,,,,,,,,,
00:02:55.257,,,@3,,,,,,,,,,,,
00:02:55.126,,,,,,,,,,,,,,,
00:02:54.994,,,,,,,,,,,,,,,
00:02:54.863,,,,,,,,,,,,,,,m
00:02:54.731,,,$^3,,,,,,,,,,,,
00:02:54.599,,,,,,,,,,,,,,,mo
00:02:54.467,,@3,,,,,,,,,,,,,
00:02:54.334,,,,,,,,,,,,,,,mi
00:02:54.202,,,,,,,,,,,,,,,
00:02:54.070,,,,,,,,,,,,,,,m
00:02:53.937,,$^3,,,,,,,,,,,,,
00:02:53.803,,,,,,,,,,,,,,,mo
00:02:53.669,,,,,,,,,,,,,,,
00:02:53.535,,,,,,,,,,,,,,,mi
00:02:53.401,,,x3,,,,,,,,,,,,
00:02:53.268,,,,,,,,,,,,,,,
00:02:53.135,,,,,,,,,,,,,,,
00:02:53.001,,,,,,,,,,,,,,,
00:02:52.868,,,,,,,,,,,,,,,
00:02:52.737,,,,,,,,,,,,,,,
00:02:52.605,,@3,,,,,,,,,,,,,
00:02:52.474,,,,,,,,,,,,,,,m
00:02:52.342,,,,,,,,,,,,,,,
00:02:52.211,,^3,<3,,,,,,,,,,,,m
00:02:52.080,,,,,,,,,,,,,,,
00:02:51.949,,,,,,,,,,,,,,,m
00:02:51.818,,,$^3,,,,,,s,,,,,,
00:02:51.687,,,,,,,,,,,,,,,m
00:02:51.557,,,,,@3,,,,,,,,,,
00:02:51.426,,,,,,,,,,,,,,,m
00:02:51.295,,,,,,,,,,,,,,,
00:02:51.163,,,,>3,^3,,,,,,,,,,
00:02:51.032,,,,,,,,,,,,,,,
00:02:50.900,,,,,,,,,,,,,,,
00:02:50.768,,,,$^3,,,,,,,,,,,
00:02:50.634,,,,,,,,,,,,,,,
00:02:50.499,@3,,,,,,,,,,,,,,
00:02:50.365,,,,,,,,,,,,,,,m
00:02:50.230,,,,,,,,,,,,,,,
00:02:50.097,^3,<3,,,,,,,,,,,,,m
00:02:49.964,,,,,,,,,,,,,,,
00:02:49.830,,,,,,,,,e,,,,,,m
00:02:49.697,,$^3,,,,,,,,,,,,,
